10244_chlorophyll_a-b-bind...faa	ID:WP_015109196.1,	-	-	ID:WP_186699245.1,	ID:WP_197158638.1,	-	ID:WP_197158638.1,	-	
10245_umuD.faa	ID:WP_245552699.1,ID:WP_015108450.1,	ID:WP_213205250.1,	ID:WP_157665280.1,ID:WP_225867617.1,	ID:WP_225875903.1,ID:WP_186699861.1,	ID:WP_231598301.1,	ID:WP_197211895.1,ID:WP_231597398.1,	ID:WP_231598301.1,	ID:WP_197150128.1,	
10246_hypothetical_protein.faa	ID:WP_015110503.1,	ID:WP_213204582.1,	ID:WP_087066829.1,	ID:WP_186699248.1,	-	ID:WP_197210969.1,	-	ID:WP_231596417.1,	
10247_NAD-P-H-dependent_ox...faa	ID:WP_015108644.1,	ID:WP_213204584.1,	ID:WP_172820779.1,	ID:WP_186699250.1,	ID:WP_197171261.1,	ID:WP_231597030.1,	ID:WP_197157926.1,	-	
10248_pirin_family_protein.faa	ID:WP_015108645.1,	-	ID:WP_087066834.1,	ID:WP_186699252.1,	ID:WP_197170161.1,	ID:WP_197211973.1,	ID:WP_197155260.1,	ID:WP_231596359.1,	
10249_Hepatitis_C_virus_co...faa	ID:WP_015108647.1,	ID:WP_213205169.1,	ID:WP_087069084.1,	ID:WP_186699254.1,	ID:WP_197155262.1,	ID:WP_197211871.1,	ID:WP_197155262.1,	ID:WP_197150154.1,	
10250_hypothetical_protein.faa	ID:WP_245552611.1,	ID:WP_213205170.1,	ID:WP_087069085.1,	ID:WP_186699256.1,	-	ID:WP_197211873.1,	-	ID:WP_197150155.1,	
10251_DUF2808_domain-conta...faa	ID:WP_071881625.1,	ID:WP_213204589.1,	ID:WP_225867455.1,	ID:WP_186699258.1,	ID:WP_197170163.1,	ID:WP_197211874.1,	ID:WP_197155273.1,	ID:WP_231596418.1,	
10252_glutathione_S-transf...faa	ID:WP_015108655.1,	ID:WP_213204590.1,	ID:WP_087066838.1,	ID:WP_225875809.1,	ID:WP_231597885.1,	ID:WP_231597296.1,	ID:WP_231605256.1,	ID:WP_231596419.1,	
10253_P-II_family_nitrogen...faa	-	ID:WP_213204592.1,	ID:WP_087066840.1,	ID:WP_186699260.1,	ID:WP_197172415.1,	-	ID:WP_197159255.1,	ID:WP_197150159.1,	
10254_DUF4278_domain-conta...faa	ID:WP_043326975.1,	-	ID:WP_087066842.1,	ID:WP_186699262.1,	-	ID:WP_197211470.1,	-	-	
10255_ammonium_transporter.faa	ID:WP_245552501.1,	ID:WP_213204593.1,	ID:WP_087066844.1,	ID:WP_186699264.1,	ID:WP_197155279.1,	ID:WP_197214036.1,	ID:WP_197155279.1,	ID:WP_197150161.1,	
10256_gorA.faa	ID:WP_015108677.1,	ID:WP_213205016.1,	ID:WP_087066846.1,	ID:WP_186699266.1,	ID:WP_197170048.1,	ID:WP_197211411.1,	ID:WP_197155008.1,	ID:WP_197149290.1,	
10257_hypothetical_protein.faa	ID:WP_015108679.1,	ID:WP_213204602.1,	ID:WP_157665281.1,	ID:WP_186699268.1,	ID:WP_197155004.1,	-	ID:WP_197155004.1,	-	
10258_ferritin.faa	ID:WP_015108421.1,	ID:WP_213204604.1,	ID:WP_087066848.1,	ID:WP_186699270.1,	-	ID:WP_197211913.1,	-	-	
10259_hypothetical_protein.faa	-	-	ID:WP_157665353.1,	ID:WP_255460128.1,	-	ID:WP_197212860.1,	-	ID:WP_197151325.1,ID:WP_197149496.1,	
10260_gamma-glutamyl-gamma...faa	ID:WP_015110003.1,	ID:WP_213203675.1,	ID:WP_087069086.1,	ID:WP_186699272.1,	ID:WP_197170067.1,	-	ID:WP_197155115.1,	-	
10261_metallophosphoestera...faa	ID:WP_015109382.1,	ID:WP_213204607.1,	ID:WP_087066849.1,	ID:WP_186699274.1,	-	ID:WP_197211282.1,	-	ID:WP_197149998.1,	
10262_hypothetical_protein.faa	ID:WP_015108444.1,	-	ID:WP_172820780.1,	ID:WP_186699276.1,	ID:WP_197156339.1,	ID:WP_197212000.1,	ID:WP_197156339.1,	-	
10263_hypothetical_protein.faa	-	-	ID:WP_087066850.1,	ID:WP_186699278.1,	-	-	-	-	
10264_ATP-binding_protein.faa	ID:WP_015110300.1,	ID:WP_213203876.1,	ID:WP_157665282.1,	ID:WP_225875810.1,	ID:WP_197158387.1,	ID:WP_197210526.1,	ID:WP_197158387.1,	ID:WP_197152102.1,	
10265_response_regulator.faa	ID:WP_015110299.1,	ID:WP_213205059.1,	ID:WP_087066852.1,	ID:WP_186699280.1,	ID:WP_197158389.1,	ID:WP_197210525.1,	ID:WP_197158389.1,	ID:WP_197152104.1,	
10266_cysK.faa	ID:WP_015108680.1,	ID:WP_213204608.1,	ID:WP_087066853.1,	ID:WP_186699282.1,	ID:WP_197170045.1,	ID:WP_197211409.1,	ID:WP_197155001.1,	ID:WP_197150176.1,	
10267_SulP_family_inorgani...faa	-	ID:WP_213205365.1,	ID:WP_087066966.1,ID:WP_225867377.1,	ID:WP_186699284.1,ID:WP_186699446.1,ID:WP_186697609.1,	ID:WP_197170044.1,	ID:WP_231597139.1,	ID:WP_197154999.1,	ID:WP_197150388.1,	
10268_hypothetical_protein.faa	ID:WP_245552591.1,	ID:WP_213204706.1,	ID:WP_087066857.1,	ID:WP_186699286.1,	ID:WP_197156480.1,	ID:WP_197213337.1,	ID:WP_197156480.1,	ID:WP_197149204.1,	
10269_CPP1-like_family_pro...faa	ID:WP_015108318.1,	ID:WP_213204707.1,	ID:WP_225867456.1,	ID:WP_225875811.1,	ID:WP_197156482.1,	ID:WP_197211814.1,	ID:WP_197156482.1,	ID:WP_197149203.1,	
10270_hslO.faa	ID:WP_043326311.1,	ID:WP_213204708.1,	ID:WP_087066859.1,	ID:WP_186700268.1,	ID:WP_197156484.1,	ID:WP_197211815.1,	ID:WP_197156484.1,	ID:WP_197149201.1,	
10271_energy-coupling_fact...faa	ID:WP_015108320.1,	ID:WP_213204709.1,	ID:WP_087066860.1,	ID:WP_186699290.1,	ID:WP_197156486.1,	ID:WP_197211816.1,	ID:WP_197156486.1,	ID:WP_197149187.1,	
10272_DUF3531_family_prote...faa	ID:WP_015108321.1,	ID:WP_213204710.1,	ID:WP_087066861.1,	ID:WP_186699292.1,	ID:WP_197156488.1,	ID:WP_197213338.1,	ID:WP_197156488.1,	ID:WP_197153634.1,	
10273_16S_rRNA_-uracil-149...faa	ID:WP_245552637.1,	-	ID:WP_157665284.1,	ID:WP_186699294.1,	ID:WP_197170485.1,	ID:WP_197211817.1,	ID:WP_197156490.1,	ID:WP_197149186.1,	
10274_hypothetical_protein.faa	ID:WP_015108323.1,	ID:WP_213204711.1,	ID:WP_087066863.1,	ID:WP_186699296.1,	ID:WP_197156491.1,	ID:WP_197211818.1,	ID:WP_197156491.1,	ID:WP_231596337.1,	
10275_DUF92_domain-contain...faa	ID:WP_015108324.1,	ID:WP_213204712.1,	ID:WP_087066864.1,	ID:WP_186699298.1,	ID:WP_197156493.1,	ID:WP_197213339.1,	ID:WP_197156493.1,	ID:WP_197149184.1,	
10276_sigma-70_family_RNA_...faa	ID:WP_083891336.1,	ID:WP_213204713.1,	ID:WP_087066865.1,	ID:WP_186699300.1,	ID:WP_197170486.1,	-	ID:WP_197156495.1,	ID:WP_197149182.1,	
10277_GDSL-type_esterase-l...faa	ID:WP_015108326.1,	ID:WP_213205183.1,	ID:WP_087066866.1,	ID:WP_186699302.1,	ID:WP_197156497.1,	ID:WP_197211820.1,	ID:WP_197156497.1,	ID:WP_197149181.1,	
10278_mnmH.faa	ID:WP_015110129.1,	-	ID:WP_087066867.1,	ID:WP_186699304.1,	ID:WP_197170173.1,	ID:WP_197211180.1,	ID:WP_197155330.1,	ID:WP_197148719.1,	
10279_phosphonate_ABC_tran...faa	ID:WP_043325840.1,	-	ID:WP_087066868.1,	ID:WP_186699306.1,	ID:WP_197156498.1,	ID:WP_197211177.1,	ID:WP_197156498.1,	ID:WP_197149179.1,	
10280_ATP-binding_cassette...faa	ID:WP_015110149.1,	ID:WP_213204715.1,	ID:WP_087066869.1,	ID:WP_186699307.1,	ID:WP_197159350.1,	ID:WP_231597392.1,	ID:WP_197159350.1,	ID:WP_197149177.1,	
10281_putative_selenate_AB...faa	ID:WP_015110130.1,	ID:WP_213204717.1,	ID:WP_087066870.1,	ID:WP_186699309.1,	ID:WP_197156512.1,	ID:WP_231596896.1,	ID:WP_197156512.1,	ID:WP_197149169.1,	
10282_aminotransferase_cla...faa	ID:WP_015108327.1,	ID:WP_213204718.1,	ID:WP_225867457.1,	ID:WP_225875812.1,	ID:WP_197156514.1,	ID:WP_197211821.1,	ID:WP_197156514.1,	ID:WP_231596335.1,	
10283_uracil-DNA_glycosyla...faa	ID:WP_043326314.1,	ID:WP_213205184.1,	ID:WP_087069087.1,	ID:WP_222934201.1,	ID:WP_197156520.1,	ID:WP_231597294.1,	ID:WP_197156520.1,	ID:WP_197149165.1,	
10284_ispG.faa	ID:WP_015108329.1,	ID:WP_213205185.1,	ID:WP_087066872.1,	ID:WP_225875813.1,	ID:WP_231597970.1,	ID:WP_231597006.1,	ID:WP_231597970.1,	ID:WP_197149163.1,	
10285_S41_family_peptidase.faa	ID:WP_015108330.1,	ID:WP_213204719.1,	ID:WP_087066873.1,	ID:WP_186699316.1,	ID:WP_197156526.1,	ID:WP_197211822.1,	ID:WP_197156526.1,	ID:WP_197149161.1,	
10286_hypothetical_protein.faa	ID:WP_015108331.1,	-	ID:WP_087069088.1,	ID:WP_186699318.1,	ID:WP_197159357.1,	ID:WP_197211823.1,	ID:WP_197159357.1,	-	
10287_hypothetical_protein.faa	-	-	-	ID:WP_255460130.1,	-	-	-	-	
10288_mfd.faa	ID:WP_015108336.1,	ID:WP_213204721.1,	ID:WP_087066874.1,	ID:WP_186699320.1,	ID:WP_197170314.1,	ID:WP_197211825.1,	ID:WP_197156007.1,	ID:WP_197149152.1,	
10289_hypothetical_protein.faa	ID:WP_015108337.1,	-	ID:WP_087066875.1,	ID:WP_186699322.1,	-	-	-	-	
10290_hypothetical_protein.faa	ID:WP_015108339.1,	ID:WP_213204724.1,	ID:WP_087066876.1,	ID:WP_186699324.1,	ID:WP_197170318.1,	-	ID:WP_197156013.1,	ID:WP_231596333.1,	
10291_DUF475_domain-contai...faa	ID:WP_015108340.1,	ID:WP_213204725.1,	ID:WP_087066877.1,	ID:WP_186700272.1,	ID:WP_197156015.1,	-	ID:WP_197156015.1,	ID:WP_197149147.1,	
10292_DUF6464_family_prote...faa	ID:WP_015108341.1,	-	ID:WP_087066878.1,	ID:WP_186699326.1,	ID:WP_197159309.1,	ID:WP_197213348.1,	ID:WP_197159309.1,	ID:WP_197149145.1,	
10293_DEAD-DEAH_box_helica...faa	ID:WP_245552592.1,	ID:WP_213205188.1,	ID:WP_087069089.1,	ID:WP_225875814.1,	ID:WP_197170319.1,	ID:WP_197213351.1,	ID:WP_197156017.1,	ID:WP_231596332.1,	
10294_hypothetical_protein.faa	ID:WP_015108343.1,	ID:WP_213204726.1,	ID:WP_087066880.1,	ID:WP_186699328.1,	ID:WP_197156020.1,	ID:WP_197211829.1,	ID:WP_197156020.1,	ID:WP_197149143.1,	
10295_hypothetical_protein.faa	-	-	-	ID:WP_186699330.1,	-	-	-	-	
10296_fmt.faa	ID:WP_015108345.1,	ID:WP_213204727.1,	ID:WP_087066882.1,	ID:WP_186699331.1,	ID:WP_197172517.1,	ID:WP_197211843.1,	ID:WP_197159311.1,	ID:WP_197149142.1,	
10297_TldD-PmbA_family_pro...faa	ID:WP_015108346.1,	ID:WP_213204728.1,	ID:WP_087066883.1,	ID:WP_186699333.1,	ID:WP_197156029.1,	ID:WP_197213353.1,	ID:WP_197156029.1,	ID:WP_197149141.1,	
10298_TldD-PmbA_family_pro...faa	ID:WP_051017186.1,	ID:WP_213204729.1,	ID:WP_087066884.1,	ID:WP_186699335.1,	ID:WP_231598325.1,	ID:WP_197211844.1,	ID:WP_231605662.1,	ID:WP_231596696.1,	
10299_acsF.faa	ID:WP_015108348.1,	ID:WP_213204730.1,	ID:WP_087066885.1,	ID:WP_186699337.1,	ID:WP_197156034.1,	ID:WP_197211845.1,	ID:WP_197156034.1,	ID:WP_197149139.1,	
10300_DUF2996_domain-conta...faa	ID:WP_015108349.1,	-	ID:WP_087066886.1,	ID:WP_186699340.1,	-	ID:WP_197211846.1,	-	ID:WP_197149135.1,	
10301_LapA_family_protein.faa	-	-	ID:WP_087066887.1,	ID:WP_186699342.1,	-	-	-	ID:WP_197149133.1,	
10302_UbiX_family_flavin_p...faa	ID:WP_015108351.1,	ID:WP_213204733.1,	ID:WP_225867458.1,	ID:WP_186699344.1,	ID:WP_231597927.1,	ID:WP_197211848.1,	ID:WP_231605321.1,	ID:WP_197149131.1,	
10303_RNB_domain-containin...faa	ID:WP_015108352.1,	ID:WP_213204734.1,	ID:WP_157665286.1,	ID:WP_186699345.1,	ID:WP_197170323.1,	ID:WP_197211849.1,	ID:WP_197156043.1,	ID:WP_197149129.1,	
10304_TMEM165-GDT1_family_...faa	-	-	-	ID:WP_186699347.1,	-	-	-	-	
10305_TMEM165-GDT1_family_...faa	ID:WP_015108354.1,	ID:WP_213204736.1,	ID:WP_087066889.1,	ID:WP_225875815.1,	ID:WP_197156047.1,	ID:WP_231597295.1,	ID:WP_197156047.1,	ID:WP_197149125.1,	
10306_YkgJ_family_cysteine...faa	ID:WP_015108355.1,	ID:WP_213204737.1,	ID:WP_087066890.1,	ID:WP_186699349.1,	ID:WP_197156049.1,	ID:WP_197211852.1,	ID:WP_197156049.1,	ID:WP_197149123.1,	
10307_photosystem_II_react...faa	ID:WP_071881620.1,	ID:WP_007100063.1,	ID:WP_006041509.1,	ID:WP_006041509.1,	ID:WP_197156052.1,	ID:WP_006041509.1,	ID:WP_197156052.1,	-	
10308_chloride_channel_pro...faa	-	ID:WP_213204738.1,	ID:WP_087066891.1,	ID:WP_186699351.1,	ID:WP_197170326.1,	ID:WP_197212678.1,	ID:WP_197156069.1,	ID:WP_197149121.1,	
10309_recJ.faa	ID:WP_015108357.1,	ID:WP_213204739.1,	ID:WP_087066892.1,	ID:WP_186699353.1,	ID:WP_197170327.1,	ID:WP_197211853.1,	ID:WP_197159312.1,	ID:WP_197149118.1,	
10310_HAD-IA_family_hydrol...faa	ID:WP_015108358.1,	ID:WP_213205189.1,	ID:WP_087066893.1,	ID:WP_186699355.1,	ID:WP_197170328.1,	ID:WP_197211854.1,	ID:WP_197156071.1,	ID:WP_197149116.1,	
10311_DUF565_domain-contai...faa	ID:WP_015108359.1,	ID:WP_213204740.1,	ID:WP_087066894.1,	ID:WP_193815567.1,	ID:WP_197156073.1,	ID:WP_197211855.1,	ID:WP_197156073.1,	ID:WP_231596330.1,	
10312_hypothetical_protein.faa	ID:WP_156818372.1,	-	ID:WP_087066895.1,	ID:WP_186699357.1,	ID:WP_197170329.1,	ID:WP_197211856.1,	ID:WP_197156074.1,	ID:WP_197149114.1,	
10313_rpmF.faa	ID:WP_015108361.1,	ID:WP_213204742.1,	ID:WP_087066896.1,	ID:WP_186699359.1,	ID:WP_197156077.1,	ID:WP_197211857.1,	ID:WP_197156077.1,	ID:WP_197149113.1,	
10315_cupin.faa	ID:WP_015108363.1,	ID:WP_213204744.1,	ID:WP_087066898.1,	ID:WP_225875817.1,	ID:WP_231597929.1,	ID:WP_197211693.1,	ID:WP_231605323.1,	ID:WP_197149111.1,	
10316_MoaD-ThiS_family_pro...faa	ID:WP_015108364.1,	ID:WP_213204745.1,	ID:WP_087066899.1,	ID:WP_186699361.1,	ID:WP_197156080.1,	ID:WP_197211691.1,	ID:WP_197156080.1,	ID:WP_197149109.1,	
10317_thrC.faa	ID:WP_043325382.1,	ID:WP_213204746.1,	ID:WP_172820782.1,	ID:WP_186699363.1,	ID:WP_197156082.1,	ID:WP_197211690.1,	ID:WP_197156082.1,	ID:WP_197149107.1,	
10318_UPF0182_family_prote...faa	ID:WP_015108366.1,	ID:WP_213204747.1,	ID:WP_087066901.1,	ID:WP_225875818.1,	ID:WP_231597930.1,	ID:WP_231596976.1,	ID:WP_231605325.1,	ID:WP_197149105.1,	
10319_alpha-ketoglutarate-...faa	ID:WP_015110751.1,	ID:WP_213203938.1,	ID:WP_087066723.1,	ID:WP_186699365.1,	-	ID:WP_231596813.1,	-	ID:WP_197151965.1,	
10320_fba.faa	ID:WP_015108367.1,	ID:WP_213204748.1,	ID:WP_087066902.1,	ID:WP_186699367.1,	ID:WP_197156084.1,	ID:WP_197211688.1,	ID:WP_197156084.1,	ID:WP_197149101.1,	
10321_Gfo-Idh-MocA_family_...faa	ID:WP_015108368.1,	ID:WP_213204749.1,	ID:WP_087069090.1,	ID:WP_186699369.1,	ID:WP_197170331.1,	ID:WP_197211687.1,	ID:WP_197156086.1,	ID:WP_197149100.1,	
10322_hypothetical_protein.faa	-	-	-	ID:WP_225875819.1,	-	-	-	-	
10323_accD.faa	ID:WP_015108370.1,	ID:WP_213204750.1,	ID:WP_087066904.1,	ID:WP_186699371.1,	ID:WP_197170332.1,	ID:WP_197213304.1,	ID:WP_197156088.1,	ID:WP_197149098.1,	
10324_A24_family_peptidase.faa	ID:WP_015108371.1,	ID:WP_213204751.1,	ID:WP_087066905.1,	ID:WP_186699373.1,	ID:WP_231597932.1,	ID:WP_197211685.1,	ID:WP_231597932.1,	ID:WP_231596327.1,	
10325_hypothetical_protein.faa	-	ID:WP_213205191.1,	ID:WP_225867459.1,	ID:WP_225875820.1,	-	-	-	ID:WP_231596326.1,	
10326_phosphoribulokinase.faa	ID:WP_015108373.1,	ID:WP_213204752.1,	ID:WP_087066907.1,	ID:WP_186699375.1,	ID:WP_197156090.1,	ID:WP_197211684.1,	ID:WP_197156090.1,	ID:WP_197149097.1,	
10327_leuB.faa	ID:WP_015108374.1,	ID:WP_213204753.1,	ID:WP_087066908.1,	ID:WP_186699377.1,	ID:WP_197156091.1,	ID:WP_197211683.1,	ID:WP_197156091.1,	ID:WP_197149095.1,	
10328_lpxD.faa	ID:WP_015108375.1,	ID:WP_213204754.1,	ID:WP_087066909.1,	ID:WP_186699378.1,	ID:WP_197170333.1,	ID:WP_197211682.1,	ID:WP_197156094.1,	ID:WP_197149093.1,	
10329_proB.faa	ID:WP_015108386.1,	ID:WP_213204755.1,	ID:WP_087066910.1,	ID:WP_186699380.1,	ID:WP_197156096.1,	ID:WP_197211681.1,	ID:WP_197156096.1,	ID:WP_197149091.1,	
10330_YqeG_family_HAD_IIIA...faa	ID:WP_015108387.1,	ID:WP_213204756.1,	ID:WP_087066911.1,	ID:WP_186699382.1,	ID:WP_197156099.1,	ID:WP_197211680.1,	ID:WP_197156099.1,	ID:WP_197149089.1,	
10331_DUF3727_domain-conta...faa	ID:WP_043325387.1,	ID:WP_213204757.1,	ID:WP_087066912.1,	ID:WP_186700289.1,	ID:WP_197156101.1,	ID:WP_197211679.1,	ID:WP_197156101.1,	ID:WP_197153624.1,	
10332_ruvX.faa	ID:WP_015108389.1,	ID:WP_213204758.1,	ID:WP_087066913.1,	ID:WP_186699384.1,	ID:WP_197156104.1,	ID:WP_197211678.1,	ID:WP_197156104.1,	ID:WP_197153622.1,	
10333_hypothetical_protein.faa	ID:WP_245552595.1,	ID:WP_213205192.1,	ID:WP_087066914.1,	ID:WP_225875821.1,	ID:WP_197156107.1,	ID:WP_231596975.1,	ID:WP_197156107.1,	ID:WP_231596325.1,	
10334_F420-0-Gamma-glutamy...faa	ID:WP_015108391.1,	ID:WP_213205193.1,	ID:WP_172820917.1,	ID:WP_186699386.1,	ID:WP_197170334.1,	ID:WP_197211677.1,	ID:WP_197156109.1,	ID:WP_231596324.1,	
10335_PhoH_family_protein.faa	ID:WP_015108392.1,	ID:WP_213204759.1,	ID:WP_087066915.1,	ID:WP_186699388.1,	ID:WP_197156111.1,	ID:WP_197211676.1,	ID:WP_197156111.1,	ID:WP_197149085.1,	
10336_DUF2256_domain-conta...faa	-	-	-	ID:WP_186699390.1,	-	-	-	-	
10337_PIN_domain-containin...faa	-	ID:WP_213203900.1,	-	ID:WP_186699392.1,	-	-	-	-	
10338_putative_addiction_m...faa	-	-	ID:WP_087069029.1,	ID:WP_222934202.1,	ID:WP_197157703.1,	-	ID:WP_197157703.1,	ID:WP_197149365.1,	
10339_type_II_toxin-antito...faa	-	-	ID:WP_087068277.1,ID:WP_087069028.1,	ID:WP_186699396.1,	ID:WP_197171363.1,	-	ID:WP_197157702.1,	ID:WP_197149366.1,	
10340_HNH_endonuclease.faa	-	-	-	ID:WP_186699398.1,	-	-	-	-	
10342_integron_integrase.faa	ID:WP_015109926.1,	ID:WP_213203906.1,	ID:WP_225867460.1,	ID:WP_255460131.1,	ID:WP_231598140.1,	ID:WP_197210199.1,	ID:WP_231605455.1,	-	
10343_glnT.faa	ID:WP_015108640.1,	ID:WP_213204762.1,	ID:WP_087066929.1,	ID:WP_186699399.1,	ID:WP_197170456.1,	ID:WP_197210758.1,	ID:WP_197156363.1,	ID:WP_197149083.1,	
10344_alpha-beta_fold_hydr...faa	ID:WP_015108639.1,	ID:WP_213204763.1,	ID:WP_087066930.1,	ID:WP_186699401.1,	ID:WP_197156361.1,	ID:WP_197210757.1,	ID:WP_197156361.1,	ID:WP_197149081.1,	
10345_fatty_acid_desaturas...faa	ID:WP_245552609.1,	ID:WP_213204764.1,	ID:WP_087066931.1,	ID:WP_186699403.1,	ID:WP_197159338.1,	ID:WP_197210756.1,	ID:WP_197159338.1,	ID:WP_197149080.1,	
10346_hypothetical_protein.faa	ID:WP_015108636.1,	ID:WP_213204765.1,	-	ID:WP_186699405.1,	ID:WP_197156343.1,	ID:WP_231596733.1,	ID:WP_197156343.1,	-	
10347_ABC_transporter_ATP-...faa	ID:WP_015108634.1,	ID:WP_213204768.1,	ID:WP_087066933.1,	ID:WP_186699407.1,	ID:WP_197156345.1,	ID:WP_197210216.1,	ID:WP_197156345.1,	-	
10348_ABC_transporter_perm...faa	ID:WP_015108633.1,	ID:WP_213204769.1,	ID:WP_087066934.1,	ID:WP_186699409.1,	ID:WP_197170452.1,	ID:WP_197210215.1,	ID:WP_197156346.1,	-	
10349_ABC_transporter_subs...faa	ID:WP_245552607.1,	ID:WP_213204770.1,	ID:WP_087066935.1,	ID:WP_186699411.1,	ID:WP_231597957.1,	ID:WP_197210214.1,	ID:WP_231597957.1,	-	
10350_hypB.faa	ID:WP_015108630.1,	ID:WP_213204772.1,ID:WP_213203073.1,	ID:WP_087066936.1,ID:WP_225867603.1,	ID:WP_186699413.1,ID:WP_186697190.1,	ID:WP_197153907.1,ID:WP_197170454.1,	ID:WP_231596963.1,ID:WP_197210212.1,	ID:WP_197153907.1,ID:WP_197156353.1,	ID:WP_197148156.1,	
10351_hydrogenase_maturati...faa	ID:WP_245552606.1,	ID:WP_213204773.1,	ID:WP_087066937.1,	ID:WP_186699415.1,	ID:WP_197170455.1,	ID:WP_197210211.1,	ID:WP_197156355.1,	-	
10352_speB.faa	ID:WP_015108628.1,	ID:WP_213204774.1,	ID:WP_087066938.1,	ID:WP_186699417.1,	ID:WP_231598335.1,	ID:WP_197210210.1,	ID:WP_231598335.1,	-	
10353_fumC.faa	ID:WP_216593377.1,	ID:WP_213204778.1,	ID:WP_087066940.1,	ID:WP_186699419.1,	ID:WP_197159320.1,	ID:WP_197211674.1,	ID:WP_197159320.1,	ID:WP_197149079.1,	
10354_thylakoid_membrane_p...faa	ID:WP_043325389.1,	ID:WP_213204779.1,	ID:WP_087066941.1,	ID:WP_186699421.1,	ID:WP_231597935.1,	ID:WP_197211673.1,	ID:WP_231597935.1,	ID:WP_197149069.1,	
10355_DUF3685_domain-conta...faa	ID:WP_015108396.1,	ID:WP_213204780.1,	ID:WP_087066942.1,	ID:WP_186699423.1,	ID:WP_231597936.1,	ID:WP_231596974.1,	ID:WP_197156115.1,	ID:WP_197149067.1,	
10356_transcriptional_repr...faa	ID:WP_083891423.1,	ID:WP_213205194.1,	ID:WP_225867609.1,	ID:WP_225875904.1,	ID:WP_197159322.1,	ID:WP_197213301.1,	ID:WP_197159322.1,	ID:WP_197153621.1,	
10357_hisA.faa	ID:WP_015108398.1,	ID:WP_213204781.1,	ID:WP_225867610.1,	ID:WP_225875905.1,	ID:WP_231598328.1,	ID:WP_197211671.1,	ID:WP_231605667.1,	ID:WP_231596695.1,	
10358_NAD-dependent_epimer...faa	ID:WP_015108401.1,	ID:WP_213205195.1,	ID:WP_087069097.1,	ID:WP_186699425.1,	ID:WP_197170339.1,	ID:WP_197211669.1,	ID:WP_231605329.1,	ID:WP_197153619.1,	
10359_CDP-alcohol_phosphat...faa	ID:WP_015108404.1,	ID:WP_213204785.1,	ID:WP_087069098.1,	ID:WP_186700300.1,	ID:WP_231597938.1,	ID:WP_197211668.1,	ID:WP_231597938.1,	ID:WP_197149022.1,	
10360_CBS_domain-containin...faa	ID:WP_015108405.1,	ID:WP_213204788.1,	ID:WP_087066946.1,	ID:WP_186699427.1,	ID:WP_197172529.1,	ID:WP_197213300.1,	ID:WP_197159325.1,	ID:WP_197153616.1,	
10361_pdeM.faa	ID:WP_015108406.1,	ID:WP_213205196.1,	ID:WP_087066947.1,	ID:WP_186699429.1,	ID:WP_197170340.1,	ID:WP_197211666.1,	ID:WP_197156123.1,	ID:WP_197149373.1,	
10362_4Fe-4S_binding_prote...faa	ID:WP_015108407.1,	-	ID:WP_087066948.1,	ID:WP_186699431.1,	ID:WP_197170341.1,	ID:WP_231596973.1,	ID:WP_197156125.1,	-	
10363_gamma-glutamylcyclot...faa	-	ID:WP_213205228.1,	ID:WP_225867463.1,	ID:WP_225875906.1,	-	-	-	ID:WP_231596316.1,	
10364_ligase-associated_DN...faa	ID:WP_245552634.1,	ID:WP_213204801.1,	ID:WP_087066953.1,	ID:WP_186700304.1,	ID:WP_197159326.1,	ID:WP_231596971.1,	ID:WP_197159326.1,	ID:WP_197149360.1,	
10365_ATP-dependent_DNA_li...faa	ID:WP_015108301.1,	ID:WP_213204806.1,	ID:WP_087066958.1,	ID:WP_186699433.1,	ID:WP_197170344.1,	ID:WP_231596970.1,	ID:WP_197159327.1,	ID:WP_197149367.1,	
10366_DUF547_domain-contai...faa	ID:WP_245552514.1,	-	ID:WP_087066959.1,	ID:WP_186699435.1,	-	-	-	-	
10367_hypothetical_protein.faa	ID:WP_015110053.1,	-	ID:WP_225867467.1,	ID:WP_186699436.1,	-	-	-	-	
10368_glycosyltransferase_...faa	ID:WP_015110052.1,	-	ID:WP_087066960.1,	ID:WP_186699438.1,	-	-	-	-	
10369_methyltransferase_do...faa	ID:WP_043325341.1,	ID:WP_213204805.1,	ID:WP_225867468.1,	ID:WP_186699440.1,	ID:WP_197170978.1,	ID:WP_197212213.1,	ID:WP_197158393.1,	ID:WP_197149388.1,	
10370_FAD-dependent_oxidor...faa	ID:WP_015108150.1,	ID:WP_213204803.1,	ID:WP_157665295.1,	ID:WP_225875822.1,	ID:WP_231598072.1,	ID:WP_197212212.1,	ID:WP_231605504.1,	ID:WP_197149390.1,	
10371_type_III_polyketide_...faa	ID:WP_015108149.1,	ID:WP_213204802.1,	ID:WP_087066964.1,	ID:WP_186699442.1,	ID:WP_197170974.1,	ID:WP_197212211.1,	ID:WP_197158396.1,	ID:WP_197149392.1,	
10372_PAP_fibrillin.faa	ID:WP_245552550.1,	-	ID:WP_087066965.1,	ID:WP_186699444.1,	ID:WP_197153976.1,	ID:WP_231596932.1,	ID:WP_197153976.1,	ID:WP_197149302.1,	
10374_hypothetical_protein.faa	-	-	-	ID:WP_186699448.1,	-	-	-	-	
10375_sodium-dependent_bic...faa	ID:WP_015110058.1,	-	ID:WP_087068578.1,	ID:WP_186699450.1,	ID:WP_197153889.1,	ID:WP_197213482.1,	ID:WP_197153889.1,	-	
