23023_hypothetical_protein.faa	-	-	-	-	ID:WP_015122953.1,	-	-	-	-	-	-	-	
23025_Uma2_family_endonucl...faa	-	-	-	-	ID:WP_051020945.1,	-	-	-	-	-	-	-	
23026_Uma2_family_endonucl...faa	-	-	-	-	ID:WP_015122955.1,	-	-	-	-	-	-	-	
23029_acyltransferase.faa	-	-	-	-	ID:WP_015122958.1,	-	-	-	-	-	-	-	
23030_hypothetical_protein.faa	-	-	-	-	ID:WP_156804718.1,	-	-	-	-	-	-	-	
23037_aromatic_acid_export...faa	-	-	-	-	ID:WP_015122966.1,	-	-	-	-	-	-	-	
23044_hypothetical_protein.faa	-	-	-	-	ID:WP_051020948.1,	-	-	-	-	-	-	-	
23046_glycosyltransferase_...faa	-	-	-	-	ID:WP_015122975.1,	-	-	-	-	-	-	-	
23051_hypothetical_protein.faa	-	-	-	-	ID:WP_015122980.1,	-	-	-	-	-	-	-	
23053_class_II_fructose-bi...faa	-	-	-	-	ID:WP_015122982.1,	-	-	-	-	-	-	-	
23057_class_I_SAM-dependen...faa	-	-	-	-	ID:WP_083853478.1,	ID:WP_099799503.1,	ID:WP_181495168.1,	ID:WP_190278033.1,	ID:WP_250682978.1,	ID:WP_206200695.1,	-	-	
23058_methyltransferase_do...faa	-	-	-	-	ID:WP_015122987.1,	-	-	-	-	-	-	-	
23059_hypothetical_protein.faa	-	-	-	-	ID:WP_015122988.1,	-	-	-	-	-	-	-	
23061_hypothetical_protein.faa	-	-	-	-	ID:WP_051020949.1,	-	-	-	-	-	-	-	
23073_hypothetical_protein.faa	-	-	-	-	ID:WP_015123001.1,	ID:WP_099799647.1,	ID:WP_181496151.1,	ID:WP_149818130.1,	ID:WP_250683444.1,	ID:WP_225901513.1,	-	ID:WP_011057832.1,	
23074_hypothetical_protein.faa	-	-	-	-	ID:WP_015123002.1,	-	-	-	-	-	-	-	
23079_YggT_family_protein.faa	-	-	-	-	ID:WP_015123007.1,	-	-	-	-	-	-	-	
23089_hypothetical_protein.faa	-	-	-	-	ID:WP_015123017.1,	-	-	-	-	-	-	-	
23091_hypothetical_protein.faa	-	-	-	-	ID:WP_015123019.1,	-	-	-	-	-	-	-	
23099_DUF4114_domain-conta...faa	-	-	-	-	ID:WP_015123027.1,	-	-	-	-	-	-	-	
23101_hypothetical_protein.faa	-	-	-	-	ID:WP_015123029.1,ID:WP_015124498.1,ID:WP_015125579.1,ID:WP_015126180.1,	-	-	-	-	-	-	-	
23109_wbaP.faa	-	-	-	-	ID:WP_015123037.1,	-	-	-	-	-	-	-	
23115_hypothetical_protein.faa	-	-	-	-	ID:WP_015123043.1,	-	-	-	-	-	-	-	
23118_nucleotidyltransfera...faa	-	-	-	-	ID:WP_015123046.1,	-	-	-	-	-	-	-	
23119_hypothetical_protein.faa	-	-	-	-	ID:WP_015123047.1,	-	-	-	-	-	-	-	
23132_GNAT_family_N-acetyl...faa	-	-	-	-	ID:WP_015123060.1,	-	-	-	-	-	-	-	
23135_hypothetical_protein.faa	-	-	-	-	ID:WP_156804719.1,	-	-	-	-	-	-	-	
23137_hypothetical_protein.faa	-	-	-	-	ID:WP_015123065.1,	-	-	-	-	-	-	-	
23160_energy_transducer_To...faa	-	-	-	-	ID:WP_015123088.1,	-	-	-	-	-	-	-	
23164_hypothetical_protein.faa	-	-	-	-	ID:WP_216594165.1,ID:WP_216594138.1,	-	-	-	-	-	-	-	
23165_hypothetical_protein.faa	-	-	-	-	ID:WP_051020950.1,	-	-	-	-	-	-	-	
23167_hypothetical_protein.faa	-	-	-	-	ID:WP_015123094.1,	-	-	-	-	-	-	-	
23169_hypothetical_protein.faa	-	-	-	-	ID:WP_156804720.1,	-	-	-	-	-	-	-	
23170_hypothetical_protein.faa	-	-	-	-	ID:WP_172636028.1,	-	-	-	-	-	-	-	
23171_hypothetical_protein.faa	-	-	-	-	ID:WP_041430491.1,	-	-	-	-	-	-	-	
23172_hypothetical_protein.faa	-	-	-	-	ID:WP_156804721.1,	-	-	-	-	-	-	-	
23174_helix-turn-helix_dom...faa	-	-	-	-	ID:WP_015123097.1,	-	-	-	-	-	-	-	
23180_Uma2_family_endonucl...faa	-	-	-	-	ID:WP_015123103.1,ID:WP_015123744.1,ID:WP_015124355.1,ID:WP_015124759.1,	-	-	-	-	-	-	-	
23196_hypothetical_protein.faa	-	-	-	-	ID:WP_015123119.1,	ID:WP_227517415.1,	-	ID:WP_149818392.1,	-	ID:WP_206199720.1,	-	ID:WP_126987245.1,	
23232_class_I_SAM-dependen...faa	-	-	-	-	ID:WP_015123156.1,	-	-	-	-	-	-	-	
23237_hypothetical_protein.faa	-	-	-	-	ID:WP_216594166.1,	-	-	-	-	-	-	-	
23242_fused_MFS-spermidine...faa	-	-	-	-	ID:WP_015123169.1,	-	-	-	-	-	-	-	
23254_hypothetical_protein.faa	-	-	-	-	ID:WP_015123181.1,	-	-	-	-	-	-	-	
23255_DUF29_domain-contain...faa	-	-	-	-	ID:WP_015123182.1,	-	-	-	-	-	-	-	
23260_hypothetical_protein.faa	-	-	-	-	ID:WP_253276399.1,	-	-	-	-	-	-	-	
23261_Uma2_family_endonucl...faa	-	-	-	-	ID:WP_253276400.1,	-	-	-	-	-	-	-	
23265_hypothetical_protein.faa	-	-	-	-	ID:WP_015123191.1,ID:WP_015123326.1,ID:WP_015126128.1,	-	-	-	ID:WP_250683363.1,	-	-	-	
23267_DUF2127_domain-conta...faa	-	-	-	-	ID:WP_015123193.1,	-	-	-	-	-	-	-	
23268_DUF4278_domain-conta...faa	-	-	-	-	ID:WP_015123194.1,	-	-	-	-	-	-	-	
23272_putative_toxin-antit...faa	-	-	-	-	ID:WP_015123198.1,ID:WP_015124400.1,	-	-	-	-	-	-	-	
23273_hypothetical_protein.faa	-	-	-	-	ID:WP_015123199.1,	-	-	-	-	-	-	-	
23276_hypothetical_protein.faa	-	-	-	-	ID:WP_015123202.1,	-	-	-	-	-	-	-	
23283_hypothetical_protein.faa	-	-	-	-	ID:WP_041430517.1,	-	-	-	-	-	-	-	
23289_hypothetical_protein.faa	-	-	-	-	ID:WP_015123215.1,	-	-	-	-	-	-	-	
23290_hypothetical_protein.faa	-	-	-	-	ID:WP_015123216.1,	-	-	-	-	-	-	-	
23300_hypothetical_protein.faa	-	-	-	-	ID:WP_253276403.1,	-	-	-	-	-	-	-	
23301_hypothetical_protein.faa	-	-	-	-	ID:WP_253276404.1,	-	-	-	-	-	-	-	
23302_DUF4351_domain-conta...faa	-	-	-	-	ID:WP_253276405.1,	-	-	-	-	-	-	-	
23303_calcium-binding_prot...faa	-	-	-	-	ID:WP_015123227.1,	-	-	-	-	-	-	-	
23304_hypothetical_protein.faa	-	-	-	-	ID:WP_015123228.1,	-	-	-	-	-	-	-	
23307_phospholipase_D-like...faa	-	-	-	-	ID:WP_015123233.1,	-	-	-	-	-	-	-	
23313_polysaccharide_deace...faa	-	-	-	-	ID:WP_015123239.1,	-	-	-	-	-	-	-	
23315_hypothetical_protein.faa	-	-	-	-	ID:WP_015123241.1,	-	-	-	-	-	-	-	
23319_hypothetical_protein.faa	-	-	-	-	ID:WP_156804725.1,	-	-	-	-	-	-	-	
23322_amino_acid_ABC_trans...faa	-	-	-	-	ID:WP_156804726.1,	ID:WP_227517406.1,	ID:WP_181495695.1,	ID:WP_149820773.1,	ID:WP_250682809.1,	ID:WP_206201118.1,	-	-	
23323_cupin_domain-contain...faa	-	-	-	-	ID:WP_015123249.1,	-	-	-	-	-	-	-	
23334_transposase.faa	-	-	-	-	ID:WP_015123260.1,	-	-	-	-	-	-	-	
23338_NIL_domain-containin...faa	-	-	-	-	ID:WP_015123264.1,	-	-	-	-	-	-	-	
23351_hypothetical_protein.faa	-	-	-	-	ID:WP_015123277.1,	-	-	-	-	-	-	-	
23361_hypothetical_protein.faa	-	-	-	-	ID:WP_051020951.1,	-	-	-	-	-	-	-	
23363_hypothetical_protein.faa	-	-	-	-	ID:WP_015123289.1,	-	-	-	-	-	-	-	
23369_hypothetical_protein.faa	-	-	-	-	ID:WP_156804728.1,	-	-	-	-	-	-	-	
23374_hypothetical_protein.faa	-	-	-	-	ID:WP_256377485.1,	-	-	-	-	-	-	-	
23375_hypothetical_protein.faa	-	-	-	-	ID:WP_156804729.1,	-	-	-	-	-	-	-	
23381_hypothetical_protein.faa	-	-	-	-	ID:WP_015123304.1,	ID:WP_099798877.1,	ID:WP_149819585.1,	ID:WP_149819585.1,	ID:WP_250683316.1,	ID:WP_206200273.1,	-	ID:WP_011057615.1,	
23388_hypothetical_protein.faa	-	-	-	-	ID:WP_015123311.1,	-	-	-	-	-	-	-	
23391_hypothetical_protein.faa	-	-	-	-	ID:WP_015123314.1,	-	-	-	-	-	-	-	
23410_rlmB.faa	-	-	-	-	ID:WP_015123333.1,	-	-	-	-	-	-	-	
23437_hypothetical_protein.faa	-	-	-	-	ID:WP_015123360.1,	-	-	-	-	-	-	-	
23480_hypothetical_protein.faa	-	-	-	-	ID:WP_015123405.1,	-	-	-	-	-	-	-	
23482_nitroreductase_famil...faa	-	-	-	-	ID:WP_015123407.1,	-	-	-	-	-	-	-	
23487_hypothetical_protein.faa	-	-	-	-	ID:WP_015123412.1,	-	-	-	-	-	-	-	
23493_UPF0175_family_prote...faa	-	-	-	-	ID:WP_015123418.1,	-	-	-	-	-	-	-	
23494_hypothetical_protein.faa	-	-	-	-	ID:WP_216594171.1,	-	-	-	-	-	-	-	
23495_hypothetical_protein.faa	-	-	-	-	ID:WP_216594172.1,	-	-	-	-	-	-	-	
23501_hypothetical_protein.faa	-	-	-	-	ID:WP_015123424.1,	-	-	-	-	-	-	-	
23509_nuclear_transport_fa...faa	-	-	-	-	ID:WP_015123432.1,	-	-	-	-	-	-	-	
23523_response_regulator.faa	-	-	-	-	ID:WP_015123447.1,	-	-	-	-	-	-	-	
23528_polysaccharide_expor...faa	-	-	-	-	ID:WP_015123452.1,	-	-	-	-	-	-	-	
23529_hypothetical_protein.faa	-	-	-	-	ID:WP_015123453.1,	-	-	-	-	-	-	-	
23530_glycosyltransferase_...faa	-	-	-	-	ID:WP_015123454.1,	-	-	-	-	-	-	-	
23531_ABC_transporter_ATP-...faa	-	-	-	-	ID:WP_015123455.1,	-	-	-	-	-	-	-	
23532_ABC_transporter_perm...faa	-	-	-	-	ID:WP_015123456.1,	-	-	-	-	-	-	-	
23533_hypothetical_protein.faa	-	-	-	-	ID:WP_015123457.1,	-	-	-	-	-	-	-	
23535_hypothetical_protein.faa	-	-	-	-	ID:WP_015123459.1,ID:WP_015124321.1,	-	-	-	-	-	-	-	
23538_hypothetical_protein.faa	-	-	-	-	ID:WP_015123463.1,	-	-	-	-	-	-	-	
23539_TIGR04141_family_spo...faa	-	-	-	-	ID:WP_015123464.1,	-	-	-	-	-	-	-	
23540_DUF2721_domain-conta...faa	-	-	-	-	ID:WP_015123465.1,	-	-	-	-	-	-	-	
23541_hypothetical_protein.faa	-	-	-	-	ID:WP_015123466.1,	-	-	-	-	-	-	-	
23542_hypothetical_protein.faa	-	-	-	-	ID:WP_015123467.1,	-	-	-	-	-	-	-	
23543_Rid_family_hydrolase.faa	-	-	-	-	ID:WP_015123468.1,	-	-	-	-	-	-	-	
23544_beta-1-6-N-acetylglu...faa	-	-	-	-	ID:WP_253276411.1,	-	-	-	-	-	-	-	
23546_hypothetical_protein.faa	-	-	-	-	ID:WP_015123471.1,	-	-	-	-	-	-	-	
23549_cellulase_family_gly...faa	-	-	-	-	ID:WP_015123474.1,	-	-	-	-	-	-	-	
23551_UDP-N-acetylglucosam...faa	-	-	-	-	ID:WP_015123476.1,	-	-	-	-	-	-	-	
23552_hypothetical_protein.faa	-	-	-	-	ID:WP_015123477.1,	-	-	-	-	-	-	-	
23553_sugar_transferase.faa	-	-	-	-	ID:WP_015123478.1,	-	-	-	-	-	-	-	
23558_DUF433_domain-contai...faa	-	-	-	-	ID:WP_015123483.1,	-	-	-	-	-	-	-	
23559_RNA-directed_DNA_pol...faa	-	-	-	-	ID:WP_015123484.1,	-	-	-	-	-	-	-	
23574_hypothetical_protein.faa	-	-	-	-	ID:WP_015123499.1,	-	-	-	-	-	-	-	
23576_glycosyltransferase_...faa	-	-	-	-	ID:WP_015123501.1,	-	-	-	-	-	-	-	
23577_hypothetical_protein.faa	-	-	-	-	ID:WP_015123502.1,	-	-	-	-	-	-	-	
23578_DUF115_domain-contai...faa	-	-	-	-	ID:WP_015123503.1,	-	-	-	-	-	-	-	
23579_HAD_hydrolase-like_p...faa	-	-	-	-	ID:WP_015123504.1,	-	-	-	-	-	-	-	
23581_aldolase.faa	-	-	-	-	ID:WP_253276413.1,	-	-	-	-	-	-	-	
23583_glycosyltransferase_...faa	-	-	-	-	ID:WP_015123508.1,	-	-	-	-	-	-	-	
23585_NAD-P--dependent_oxi...faa	-	-	-	-	ID:WP_015123510.1,	-	-	-	-	-	-	-	
23586_DUF29_family_protein.faa	-	-	-	-	ID:WP_083853484.1,	-	-	-	-	-	-	-	
23587_rfbH.faa	-	-	-	-	ID:WP_015123513.1,	-	-	-	-	-	-	-	
23591_CpsD-CapB_family_tyr...faa	-	-	-	-	ID:WP_041430556.1,	-	-	-	-	-	-	-	
23592_GumC_family_protein.faa	-	-	-	-	ID:WP_041430557.1,	-	-	-	-	-	-	-	
23594_Spy-CpxP_family_prot...faa	-	-	-	-	ID:WP_015123518.1,	-	-	-	-	-	-	-	
23599_NYN_domain-containin...faa	-	-	-	-	ID:WP_015123523.1,	-	-	-	-	-	-	-	
23602_DUF4351_domain-conta...faa	-	-	-	-	ID:WP_015123527.1,	-	-	-	-	-	-	-	
23603_hypothetical_protein.faa	-	-	-	-	ID:WP_015123529.1,	-	-	-	-	-	-	-	
23611_cytochrome_c.faa	-	-	-	-	ID:WP_015123537.1,	-	-	-	-	-	-	-	
23622_type_II_toxin-antito...faa	-	-	-	-	ID:WP_015123548.1,	-	-	-	-	-	-	-	
23630_hypothetical_protein.faa	-	-	-	-	ID:WP_256377486.1,	-	-	-	-	-	-	-	
23634_cobalamin_biosynthes...faa	-	-	-	-	ID:WP_015123559.1,	-	-	-	-	-	-	-	
23640_cation_diffusion_fac...faa	-	-	-	-	ID:WP_015123565.1,	-	-	-	-	-	-	-	
23645_hypothetical_protein.faa	-	-	-	-	ID:WP_015123570.1,	-	-	-	-	-	-	-	
23648_DUF1902_domain-conta...faa	-	-	-	-	ID:WP_041430566.1,	-	-	-	-	-	-	-	
23667_CPBP_family_glutamic...faa	-	-	-	-	ID:WP_253276415.1,	-	-	-	ID:WP_250682625.1,	-	-	-	
23669_helix-turn-helix_dom...faa	-	-	-	-	ID:WP_216594177.1,	-	-	-	-	-	-	-	
23670_dihydrofolate_reduct...faa	-	-	-	-	ID:WP_015123595.1,	-	-	-	-	-	-	-	
23671_hypothetical_protein.faa	-	-	-	-	ID:WP_015123596.1,	-	-	-	-	-	-	-	
23673_VWA_domain-containin...faa	-	-	-	-	ID:WP_015123598.1,	-	-	-	-	-	-	-	
23674_class_I_SAM-dependen...faa	-	-	-	-	ID:WP_015123599.1,	-	-	-	-	-	-	-	
23681_site-specific_DNA-me...faa	-	-	-	-	ID:WP_015123606.1,	-	-	-	-	-	-	-	
23682_Restriction_endonucl...faa	-	-	-	-	ID:WP_015123607.1,	-	-	-	-	-	-	-	
23685_hypothetical_protein.faa	-	-	-	-	ID:WP_015123609.1,	-	-	-	-	-	-	-	
23687_DUF4240_domain-conta...faa	-	-	-	-	ID:WP_015123611.1,	-	-	-	-	-	-	-	
23689_FAD-dependent_oxidor...faa	-	-	-	-	ID:WP_015123613.1,	-	-	-	-	-	-	-	
23691_ester_cyclase.faa	-	-	-	-	ID:WP_015123615.1,	-	-	-	-	-	-	-	
23692_DUF1428_domain-conta...faa	-	-	-	-	ID:WP_015123616.1,	-	-	-	-	-	-	-	
23693_SEC-C_metal-binding_...faa	-	-	-	-	ID:WP_083853487.1,	-	-	-	-	-	-	-	
23694_hypothetical_protein.faa	-	-	-	-	ID:WP_015123617.1,	-	-	-	-	-	-	-	
23695_hypothetical_protein.faa	-	-	-	-	ID:WP_041430581.1,	-	-	-	-	-	-	-	
23696_hypothetical_protein.faa	-	-	-	-	ID:WP_015123618.1,	-	-	-	-	-	-	-	
23697_hypothetical_protein.faa	-	-	-	-	ID:WP_172636037.1,	-	-	-	-	-	-	-	
23698_hypothetical_protein.faa	-	-	-	-	ID:WP_015123619.1,	ID:WP_099799662.1,	ID:WP_181496220.1,	ID:WP_149818940.1,	ID:WP_250683362.1,	-	-	-	
23699_hypothetical_protein.faa	-	-	-	-	ID:WP_015123620.1,	-	-	-	-	-	-	-	
23701_hypothetical_protein.faa	-	-	-	-	ID:WP_015123622.1,	-	-	-	-	-	-	-	
23703_hypothetical_protein.faa	-	-	-	-	ID:WP_015123624.1,	-	-	-	-	-	-	-	
23704_hypothetical_protein.faa	-	-	-	-	ID:WP_015123625.1,	-	-	-	-	-	-	-	
23707_hypothetical_protein.faa	-	-	-	-	ID:WP_015123628.1,	-	-	-	-	-	-	-	
23708_hypothetical_protein.faa	-	-	-	-	ID:WP_015123629.1,	-	-	-	-	-	-	-	
23709_hypothetical_protein.faa	-	-	-	-	ID:WP_015123630.1,ID:WP_015124719.1,	-	-	-	-	-	-	-	
23710_hypothetical_protein.faa	-	-	-	-	ID:WP_015123631.1,	-	-	-	-	-	-	-	
23713_type_I_restriction_e...faa	-	-	-	-	ID:WP_015123634.1,	ID:WP_237269142.1,	-	-	-	-	-	-	
23714_hypothetical_protein.faa	-	-	-	-	ID:WP_015123635.1,	-	-	-	-	-	-	-	
23715_hypothetical_protein.faa	-	-	-	-	ID:WP_015123636.1,	ID:WP_099798621.1,	-	-	-	-	-	-	
23716_PIN_domain-containin...faa	-	-	-	-	ID:WP_015123637.1,	ID:WP_198406179.1,	-	-	-	-	-	-	
23718_DUF86_domain-contain...faa	-	-	-	-	ID:WP_015123639.1,	-	-	-	-	-	-	ID:WP_011058065.1,	
23720_hypothetical_protein.faa	-	-	-	-	ID:WP_015123641.1,	-	-	-	-	-	-	-	
23722_type_I_restriction-m...faa	-	-	-	-	ID:WP_015123643.1,	ID:WP_099798616.1,	-	-	-	-	-	-	
23724_hypothetical_protein.faa	-	-	-	-	ID:WP_015123645.1,	-	-	-	-	-	-	-	
23726_hypothetical_protein.faa	-	-	-	-	ID:WP_015123648.1,ID:WP_015124751.1,ID:WP_015123648.1,	-	-	-	-	-	-	-	
23727_hypothetical_protein.faa	-	-	-	-	ID:WP_253276375.1,ID:WP_253276375.1,	-	-	-	-	-	-	-	
23728_hypothetical_protein.faa	-	-	-	-	ID:WP_015123652.1,	-	-	-	-	-	-	-	
23733_pglX.faa	-	-	-	-	ID:WP_015123657.1,	-	-	-	-	-	-	-	
23734_helix-turn-helix_dom...faa	-	-	-	-	ID:WP_015123658.1,	-	-	-	-	-	-	-	
23735_hypothetical_protein.faa	-	-	-	-	ID:WP_015123659.1,	-	-	-	-	-	-	-	
23738_hypothetical_protein.faa	-	-	-	-	ID:WP_041430590.1,	-	-	-	-	-	-	-	
23740_hypothetical_protein.faa	-	-	-	-	ID:WP_015123663.1,ID:WP_015125914.1,	-	-	-	-	-	-	-	
23741_hypothetical_protein.faa	-	-	-	-	ID:WP_156804929.1,	-	-	-	-	-	-	-	
23742_hypothetical_protein.faa	-	-	-	-	ID:WP_015123665.1,	-	-	-	-	-	-	-	
23752_hypothetical_protein.faa	-	-	-	-	ID:WP_216594179.1,	-	-	-	-	-	-	-	
23757_hypothetical_protein.faa	-	-	-	-	ID:WP_015123679.1,	-	-	-	-	-	-	-	
23758_hypothetical_protein.faa	-	-	-	-	ID:WP_015123680.1,	-	-	-	-	-	-	-	
23763_hypothetical_protein.faa	-	-	-	-	ID:WP_015123685.1,	-	-	-	-	-	-	-	
23764_hypothetical_protein.faa	-	-	-	-	ID:WP_015123686.1,	-	-	-	-	-	-	-	
23777_DUF4278_domain-conta...faa	-	-	-	-	ID:WP_015123699.1,	-	-	-	-	-	-	-	
23778_hypothetical_protein.faa	-	-	-	-	ID:WP_156804735.1,	-	-	-	-	-	-	-	
23789_AAC-3--I_family_amin...faa	-	-	-	-	ID:WP_015123712.1,	-	-	-	-	-	-	-	
23794_CHAT_domain-containi...faa	-	-	-	-	ID:WP_015123717.1,	-	-	-	-	-	-	-	
23799_hypothetical_protein.faa	-	-	-	-	ID:WP_015123722.1,	-	-	-	-	-	-	-	
23800_aminobutyraldehyde_d...faa	-	-	-	-	ID:WP_015123723.1,	-	-	-	-	-	-	-	
23815_hypothetical_protein.faa	-	-	-	-	ID:WP_015123739.1,	-	-	-	-	-	-	-	
23818_hypothetical_protein.faa	-	-	-	-	ID:WP_015123742.1,	-	-	-	-	-	-	-	
23819_hypothetical_protein.faa	-	-	-	-	ID:WP_015123743.1,	-	-	-	-	-	-	-	
23825_hypothetical_protein.faa	-	-	-	-	ID:WP_156804737.1,	-	-	-	-	-	-	-	
23826_hypothetical_protein.faa	-	-	-	-	ID:WP_015123749.1,	-	-	-	-	-	-	-	
23836_hypothetical_protein.faa	-	-	-	-	ID:WP_015123759.1,	-	-	-	-	-	-	-	
23837_BrnA_antitoxin_famil...faa	-	-	-	-	ID:WP_253276418.1,	-	-	-	-	-	-	-	
23838_BrnT_family_toxin.faa	-	-	-	-	ID:WP_015123761.1,ID:WP_041431160.1,	-	-	-	-	-	-	-	
23839_hypothetical_protein.faa	-	-	-	-	ID:WP_015123762.1,	-	-	-	-	-	-	-	
23840_hypothetical_protein.faa	-	-	-	-	ID:WP_015123763.1,	-	-	-	-	-	-	-	
23841_restriction_endonucl...faa	-	-	-	-	ID:WP_156804738.1,	-	-	-	-	-	-	-	
23842_GNAT_family_N-acetyl...faa	-	-	-	-	ID:WP_015123764.1,	-	-	-	-	-	-	-	
23843_hypothetical_protein.faa	-	-	-	-	ID:WP_253276419.1,	-	-	-	-	-	-	-	
23846_hypothetical_protein.faa	-	-	-	-	ID:WP_156804739.1,	-	-	-	-	-	-	-	
23847_PIN_domain-containin...faa	-	-	-	-	ID:WP_015123768.1,	-	-	-	-	-	-	-	
23849_DUF2442_domain-conta...faa	-	-	-	-	ID:WP_015123770.1,	-	-	-	-	-	-	-	
23851_TIR_domain-containin...faa	-	-	-	-	ID:WP_015123772.1,	-	-	-	-	-	-	-	
23852_hypothetical_protein.faa	-	-	-	-	ID:WP_015123773.1,	-	-	-	-	-	-	-	
23858_nrdJ.faa	-	-	-	-	ID:WP_015123779.1,	-	ID:WP_181495436.1,	ID:WP_149820963.1,	-	ID:WP_206201033.1,	-	-	
23863_glycosyltransferase_...faa	-	-	-	-	ID:WP_015123784.1,	-	-	-	-	-	-	-	
23871_hypothetical_protein.faa	-	-	-	-	ID:WP_015123792.1,	-	-	-	-	-	-	-	
23872_DUF2281_domain-conta...faa	-	-	-	-	ID:WP_015123793.1,	-	-	-	-	-	-	-	
23875_hypothetical_protein.faa	-	-	-	-	ID:WP_015123796.1,	-	-	-	-	-	-	-	
23876_hypothetical_protein.faa	-	-	-	-	ID:WP_015123797.1,	-	-	-	-	-	-	-	
23877_DUF4160_domain-conta...faa	-	-	-	-	ID:WP_015123798.1,ID:WP_015124672.1,	-	-	-	-	-	-	-	
23878_DUF2442_domain-conta...faa	-	-	-	-	ID:WP_015123799.1,	-	-	-	-	-	-	-	
23879_nucleotidyltransfera...faa	-	-	-	-	ID:WP_015123800.1,	-	-	ID:WP_190278225.1,	-	ID:WP_206199819.1,	-	-	
23880_nucleotidyltransfera...faa	-	-	-	-	ID:WP_015123801.1,	-	-	-	-	-	-	-	
23887_hypothetical_protein.faa	-	-	-	-	ID:WP_216594182.1,	-	-	-	-	-	-	-	
23890_uroporphyrinogen-III...faa	-	-	-	-	ID:WP_015123811.1,	-	-	-	-	-	-	-	
23893_xseB.faa	-	-	-	-	ID:WP_015123814.1,	-	-	-	-	-	-	-	
23895_GNAT_family_N-acetyl...faa	-	-	-	-	ID:WP_015123816.1,	-	-	-	-	-	-	-	
23898_hypothetical_protein.faa	-	-	-	-	ID:WP_015123819.1,	-	-	-	-	-	-	-	
23904_transposase.faa	-	-	-	-	ID:WP_071880523.1,ID:WP_256377497.1,	-	-	-	-	-	-	-	
23908_devC.faa	-	-	-	-	ID:WP_015123827.1,	-	-	-	-	-	-	-	
23909_hypothetical_protein.faa	-	-	-	-	ID:WP_015123828.1,	-	-	-	-	-	-	-	
23910_DevA_family_ABC_tran...faa	-	-	-	-	ID:WP_015123829.1,	-	-	-	-	-	-	-	
23911_DUF2141_domain-conta...faa	-	-	-	-	ID:WP_015123830.1,	-	-	-	-	-	-	-	
23921_hypothetical_protein.faa	-	-	-	-	ID:WP_015123840.1,	-	-	-	-	-	-	-	
23922_site-specific_DNA-me...faa	-	-	-	-	ID:WP_015123841.1,ID:WP_015124869.1,	-	-	-	-	-	-	-	
23923_putative_sulfate-mol...faa	-	-	-	-	ID:WP_015123842.1,	-	ID:WP_181495302.1,	ID:WP_149820245.1,	ID:WP_250682433.1,	ID:WP_206200934.1,	-	ID:WP_011057197.1,	
23931_hypothetical_protein.faa	-	-	-	-	ID:WP_015123850.1,	-	-	-	-	-	-	-	
23932_lasso_peptide_biosyn...faa	-	-	-	-	ID:WP_015123852.1,	-	-	-	-	-	-	-	
23936_sulfite_exporter_Tau...faa	-	-	-	-	ID:WP_015123856.1,	-	-	-	-	-	-	-	
23937_DUF1634_domain-conta...faa	-	-	-	-	ID:WP_015123857.1,	-	-	-	-	-	-	-	
23943_winged_helix-turn-he...faa	-	-	-	-	ID:WP_051020969.1,	-	-	-	-	-	-	-	
23945_hypothetical_protein.faa	-	-	-	-	ID:WP_041430630.1,	-	-	-	-	-	-	-	
23946_hypothetical_protein.faa	-	-	-	-	ID:WP_015123863.1,	-	-	-	-	-	-	-	
23947_hypothetical_protein.faa	-	-	-	-	ID:WP_015123864.1,ID:WP_015126047.1,	-	-	-	-	-	-	-	
23948_J_domain-containing_...faa	-	-	-	-	ID:WP_015123865.1,ID:WP_015126048.1,	-	-	-	-	-	-	-	
23950_DDE-type_integrase-t...faa	-	-	-	-	ID:WP_015123868.1,	-	-	-	-	-	-	-	
23951_hypothetical_protein.faa	-	-	-	-	ID:WP_015123869.1,	-	-	-	-	-	-	-	
23952_AAA_family_ATPase.faa	-	-	-	-	ID:WP_015123870.1,	-	-	-	-	-	-	-	
23953_hypothetical_protein.faa	-	-	-	-	ID:WP_156804740.1,	-	-	-	-	-	-	-	
23954_hypothetical_protein.faa	-	-	-	-	ID:WP_041430633.1,	-	-	-	-	-	-	-	
23955_hypothetical_protein.faa	-	-	-	-	ID:WP_015123873.1,	-	-	-	-	-	-	-	
23956_hypothetical_protein.faa	-	-	-	-	ID:WP_015123874.1,	-	-	-	-	-	-	-	
23957_hypothetical_protein.faa	-	-	-	-	ID:WP_015123875.1,	-	-	-	-	-	-	-	
23958_hypothetical_protein.faa	-	-	-	-	ID:WP_015123876.1,	-	-	-	-	-	-	-	
23959_hypothetical_protein.faa	-	-	-	-	ID:WP_015123878.1,	-	-	-	-	-	-	-	
23960_NblA-ycf18_family_pr...faa	-	-	-	-	ID:WP_015123879.1,	-	-	-	-	-	-	-	
23961_hypothetical_protein.faa	-	-	-	-	ID:WP_015123880.1,	-	-	-	-	-	-	-	
23962_hypothetical_protein.faa	-	-	-	-	ID:WP_041430637.1,	-	-	-	-	-	-	-	
23963_regulatory_protein_G...faa	-	-	-	-	ID:WP_015123881.1,	-	-	-	-	-	-	-	
23964_hypothetical_protein.faa	-	-	-	-	ID:WP_015123882.1,	-	-	-	-	-	-	-	
23965_hypothetical_protein.faa	-	-	-	-	ID:WP_083853496.1,	-	-	-	-	-	-	-	
23966_hypothetical_protein.faa	-	-	-	-	ID:WP_015123884.1,	-	-	-	-	-	-	-	
