Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000115	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594423.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594458.1
OG0000115	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n6	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594424.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596696.1
OG0000116	N2	n0	0.5	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544980.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593483.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544045.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597058.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594539.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593408.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015785186.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546149.1
OG0000116	N2	n2	0.5	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544045.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597058.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594539.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593408.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015785186.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546149.1
OG0000116	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n4	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597058.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594539.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593408.1
OG0000116	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n5	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594539.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593408.1
OG0000117	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n2	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546694.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544075.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547837.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546690.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544420.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544899.1
OG0000117	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546694.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544075.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547837.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546690.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544420.1
OG0000117	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n4	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544075.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547837.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546690.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544420.1
OG0000117	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544075.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547837.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546690.1
OG0000117	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n6	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544075.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547837.1
OG0000118	N2	n0	0.75	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544430.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044106621.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_232014528.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596620.1	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_172582004.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547559.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544406.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595618.1
OG0000118	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n6	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547559.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544406.1
OG0000119	N2	n0	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595797.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594285.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547304.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593942.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_241392668.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544418.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546985.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545448.1
OG0000119	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595797.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594285.1
OG0000119	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n4	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593942.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_241392668.1
OG0000119	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544418.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546985.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545448.1
OG0000119	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n6	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546985.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545448.1
OG0000120	N2	n0	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594795.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546805.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957442.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544520.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260135.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595917.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593997.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544855.1
OG0000120	N2	n2	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957442.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544520.1	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260135.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595917.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593997.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544855.1
OG0000120	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n6	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595917.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593997.1
OG0000121	N2	n1	0.5	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545748.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594165.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596055.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547371.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544660.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593078.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596316.1
OG0000121	N2	n3	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596055.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547371.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544660.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593078.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596316.1
OG0000121	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n6	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593078.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596316.1
OG0000122	N2	n0	0.5	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544727.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596206.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_083767405.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545558.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547249.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750227.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957367.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594586.1
OG0000122	N2	n2	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_083767405.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545558.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547249.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750227.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957367.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594586.1
OG0000122	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547249.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750227.1
OG0000122	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n6	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957367.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594586.1
OG0000123	N2	n0	0.5	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544765.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593868.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597061.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397410.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547403.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546692.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545522.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546502.1
OG0000123	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397410.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547403.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546692.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545522.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546502.1
OG0000123	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n4	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547403.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546692.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545522.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546502.1
OG0000123	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547403.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546692.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545522.1
OG0000123	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n6	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547403.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546692.1
OG0000124	N2	n0	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593024.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593556.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547312.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_241392711.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596737.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546928.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593592.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547870.1
OG0000124	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593024.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593556.1
OG0000124	N2	n3	0.25	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_241392711.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596737.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546928.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593592.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547870.1
OG0000124	N2	n4	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596737.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546928.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593592.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547870.1
OG0000125	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n1	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_182670732.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_182670731.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_012362258.1
OG0000125	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n2	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_182670732.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_182670731.1
OG0000125	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n4	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427668.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427749.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427674.1
OG0000125	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n5	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427668.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427749.1
OG0000126	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n5	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957418.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593865.1
OG0000127	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n5	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957401.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595439.1
OG0000128	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547859.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543552.1
OG0000129	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n4	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_041229730.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594805.1
OG0000130	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545643.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545642.1
OG0000131	N3	n3	0.333333333333	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957321.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044106738.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260796.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594691.1
OG0000132	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545676.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546376.1
OG0000133	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544165.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543457.1
OG0000134	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_007303504.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_008278493.1
OG0000135	cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235.1_protein	n5	1.0	Terminal	cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_052470611.1	cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_171816381.1
OG0000136	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544790.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544592.1
OG0000137	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n4	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594337.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595640.1
OG0000138	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n5	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596073.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593588.1
OG0000139	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n4	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547968.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546720.1
OG0000140	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544317.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544507.1
OG0000141	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135.1_protein	n5	1.0	Terminal	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_232014582.1	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_172582034.1
OG0000142	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544168.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544998.1
OG0000143	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546921.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547547.1
OG0000144	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544732.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543419.1
OG0000145	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544073.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543123.1
OG0000146	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543925.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_182670740.1
OG0000147	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546297.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544469.1
OG0000148	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n4	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957424.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593424.1
OG0000148	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546745.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543132.1
OG0000149	N3	n3	0.333333333333	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593847.1, cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260460.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044107116.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957423.1
OG0000150	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543423.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547814.1
OG0000151	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546432.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009544062.1
OG0000152	cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515.1_protein	n3	1.0	Terminal	cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229636920.1	cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229636919.1, cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_261345096.1
OG0000152	cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515.1_protein	n4	1.0	Terminal	cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_229636919.1	cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515_1_protein_WP_261345096.1
OG0000152	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543985.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546918.1
OG0000153	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n5	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547790.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750185.1
OG0000154	N3	n4	0.333333333333	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595103.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595438.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_232509875.1
