prot	spp	ID	palindrome	obs	markov3	genomesize	A	Th	C	G	N
10610_recG.fna	Cyanobium_sp_NS01	WP_186700411.1	GCGATCGC	1	0.33718660150565627	2439	319	360	896	864	0
10610_recG.fna	Synechococcus_sp_CBW1002	WP_231597888.1	GCGATCGC	0	0.2766475077752398	2454	346	415	837	856	0
10610_recG.fna	Synechococcus_sp_CBW1004	WP_231596977.1	GCGATCGC	0	0.24139730368554702	2436	346	358	855	877	0
10610_recG.fna	Synechococcus_sp_CBW1006	WP_231605259.1	GCGATCGC	0	0.28374969508373443	2454	346	415	838	855	0
10610_recG.fna	Synechococcus_sp_CBW1108	WP_231596297.1	GCGATCGC	0	0.1441053641683076	2523	376	415	901	831	0
10612_tsf.fna	Cyanobium_gracile_PCC_6307	WP_015108142.1	GCGATCGC	0	0.05337522119360015	660	137	87	203	233	0
10612_tsf.fna	Cyanobium_sp_M30B3	WP_213202174.1	GCGATCGC	0	0.02492285116150242	660	141	103	176	240	0
10612_tsf.fna	Cyanobium_sp_NIES-981	WP_172820924.1	GCGATCGC	0	0.07835394610774091	660	157	108	171	224	0
10612_tsf.fna	Cyanobium_sp_NS01	WP_186699781.1	GCGATCGC	0	0.18277763743342562	657	158	102	175	222	0
10612_tsf.fna	Synechococcus_sp_CBW1002	WP_197155396.1	GCGATCGC	0	0.07975426105827912	663	150	99	185	229	0
10612_tsf.fna	Synechococcus_sp_CBW1004	WP_197211726.1	GCGATCGC	0	0.11436006563311231	657	150	90	198	219	0
10612_tsf.fna	Synechococcus_sp_CBW1006	WP_197155396.1	GCGATCGC	0	0.06978982494161519	663	151	100	186	226	0
10612_tsf.fna	Synechococcus_sp_CBW1108	WP_197148771.1	GCGATCGC	0	0.054131079445797085	660	146	119	172	223	0
10613_rpsB.fna	Cyanobium_gracile_PCC_6307	WP_015108141.1	GCGATCGC	0	0.03198920447707725	717	135	118	247	217	0
10613_rpsB.fna	Cyanobium_sp_M30B3	WP_213202175.1	GCGATCGC	1	0.04377070461576036	714	130	113	245	226	0
10613_rpsB.fna	Cyanobium_sp_NIES-981	WP_087067171.1	GCGATCGC	1	0.048879968849401524	714	133	127	225	229	0
10613_rpsB.fna	Cyanobium_sp_NS01	WP_186699783.1	GCGATCGC	1	0.09437578389942315	711	132	125	222	232	0
10613_rpsB.fna	Synechococcus_sp_CBW1002	WP_197155394.1	GCGATCGC	0	0.024064277123593183	717	133	127	229	228	0
10613_rpsB.fna	Synechococcus_sp_CBW1004	WP_197211727.1	GCGATCGC	0	0.03268634280576239	714	126	113	247	228	0
10613_rpsB.fna	Synechococcus_sp_CBW1006	WP_197155394.1	GCGATCGC	0	0.03835244166572664	717	135	127	228	227	0
10613_rpsB.fna	Synechococcus_sp_CBW1108	WP_197148770.1	GCGATCGC	0	0.032231155217059916	714	142	120	228	224	0
10614_glycosyltransferase_...fna	Cyanobium_gracile_PCC_6307	WP_015108140.1	GCGATCGC	0	0.06321175241461936	939	135	157	324	323	0
10614_glycosyltransferase_...fna	Cyanobium_sp_M30B3	WP_213202177.1	GCGATCGC	0	0.06719618880305188	948	128	170	327	323	0
10614_glycosyltransferase_...fna	Cyanobium_sp_NIES-981	WP_087067172.1	GCGATCGC	0	0.03259310083670847	933	133	159	315	326	0
10614_glycosyltransferase_...fna	Cyanobium_sp_NS01	WP_186699785.1	GCGATCGC	0	0.11641333793798098	933	131	161	315	326	0
10614_glycosyltransferase_...fna	Synechococcus_sp_CBW1002	WP_197170189.1	GCGATCGC	0	0.11304133697178888	924	151	170	309	294	0
10614_glycosyltransferase_...fna	Synechococcus_sp_CBW1004	WP_197211728.1	GCGATCGC	0	0.11791978247804463	948	141	151	328	328	0
10614_glycosyltransferase_...fna	Synechococcus_sp_CBW1006	WP_197155392.1	GCGATCGC	0	0.11304133697178888	924	149	170	311	294	0
10614_glycosyltransferase_...fna	Synechococcus_sp_CBW1108	WP_197148769.1	GCGATCGC	0	0.1441721171244749	954	155	184	317	298	0
10615_hypothetical_protein.fna	Cyanobium_gracile_PCC_6307	WP_011293689.1	GCGATCGC	0	0	156	43	13	46	54	0
10615_hypothetical_protein.fna	Cyanobium_sp_M30B3	WP_006171625.1	GCGATCGC	0	0	156	43	15	42	56	0
10615_hypothetical_protein.fna	Cyanobium_sp_NIES-981	WP_006910943.1	GCGATCGC	0	0	156	46	16	41	53	0
10615_hypothetical_protein.fna	Cyanobium_sp_NS01	WP_186699787.1	GCGATCGC	0	0.0	156	44	15	44	53	0
10615_hypothetical_protein.fna	Synechococcus_sp_CBW1002	WP_011293689.1	GCGATCGC	0	0.0	156	44	18	42	52	0
10615_hypothetical_protein.fna	Synechococcus_sp_CBW1004	WP_006171625.1	GCGATCGC	0	0	156	43	12	50	51	0
10615_hypothetical_protein.fna	Synechococcus_sp_CBW1006	WP_011293689.1	GCGATCGC	0	0.0	156	44	18	42	52	0
10615_hypothetical_protein.fna	Synechococcus_sp_CBW1108	WP_011293689.1	GCGATCGC	0	0	156	42	16	46	52	0
10616_DevA_family_ABC_tran...fna	Cyanobium_gracile_PCC_6307	WP_245552700.1	GCGATCGC	0	0.013808633372277437	639	86	89	230	234	0
10616_DevA_family_ABC_tran...fna	Cyanobium_sp_M30B3	WP_213202179.1	GCGATCGC	0	0.06410100945012438	708	97	104	245	262	0
10616_DevA_family_ABC_tran...fna	Cyanobium_sp_NIES-981	WP_087067173.1	GCGATCGC	0	0.013193858903428628	798	117	123	257	301	0
10616_DevA_family_ABC_tran...fna	Cyanobium_sp_NS01	WP_186699789.1	GCGATCGC	1	0.11389786315814591	723	98	107	247	271	0
10616_DevA_family_ABC_tran...fna	Synechococcus_sp_CBW1002	WP_197170188.1	GCGATCGC	1	0.10739299565291907	753	109	122	250	272	0
10616_DevA_family_ABC_tran...fna	Synechococcus_sp_CBW1004	WP_197211729.1	GCGATCGC	1	0.04296562503005277	786	104	116	267	299	0
10616_DevA_family_ABC_tran...fna	Synechococcus_sp_CBW1006	WP_197155390.1	GCGATCGC	1	0.10739299565291907	753	109	121	250	273	0
10616_DevA_family_ABC_tran...fna	Synechococcus_sp_CBW1108	WP_197148768.1	GCGATCGC	0	0.02589775440469295	693	105	118	226	244	0
10617_devC.fna	Cyanobium_gracile_PCC_6307	WP_015108138.1	GCGATCGC	0	0.10281017924270798	1167	170	219	395	383	0
10617_devC.fna	Cyanobium_sp_M30B3	WP_213202181.1	GCGATCGC	0	0.07039135717692308	1173	145	221	401	406	0
10617_devC.fna	Cyanobium_sp_NIES-981	WP_087067174.1	GCGATCGC	0	0.06582048982777224	1173	171	207	407	388	0
10617_devC.fna	Cyanobium_sp_NS01	WP_186699791.1	GCGATCGC	0	0.05912874002861536	1173	161	212	403	397	0
10617_devC.fna	Synechococcus_sp_CBW1002	WP_197159260.1	GCGATCGC	0	0.02498839508878277	1188	168	239	407	374	0
10617_devC.fna	Synechococcus_sp_CBW1004	WP_197211730.1	GCGATCGC	0	0.12392750598510309	1167	163	228	371	405	0
10617_devC.fna	Synechococcus_sp_CBW1006	WP_197159260.1	GCGATCGC	0	0.02498839508878277	1188	168	239	407	374	0
10617_devC.fna	Synechococcus_sp_CBW1108	WP_197148765.1	GCGATCGC	0	0.017349741414049585	1173	160	243	403	367	0
10618_HlyD_family_efflux_t...fna	Cyanobium_gracile_PCC_6307	WP_245552583.1	GCGATCGC	0	0.11180465374111435	945	140	127	352	326	0
10618_HlyD_family_efflux_t...fna	Cyanobium_sp_M30B3	WP_213205243.1	GCGATCGC	0	0.319254143907073	870	120	111	327	312	0
10618_HlyD_family_efflux_t...fna	Cyanobium_sp_NIES-981	WP_225867498.1	GCGATCGC	0	0.08668478143561557	912	126	121	342	323	0
10618_HlyD_family_efflux_t...fna	Cyanobium_sp_NS01	WP_186700413.1	GCGATCGC	1	0.42091844585178256	894	132	122	310	330	0
10618_HlyD_family_efflux_t...fna	Synechococcus_sp_CBW1002	WP_231597887.1	GCGATCGC	0	0.06163310052130371	921	160	151	293	317	0
10618_HlyD_family_efflux_t...fna	Synechococcus_sp_CBW1004	WP_197211731.1	GCGATCGC	0	0.20055894717726008	939	142	122	327	348	0
10618_HlyD_family_efflux_t...fna	Synechococcus_sp_CBW1006	WP_231605258.1	GCGATCGC	0	0.05741815569398629	921	161	151	292	317	0
10618_HlyD_family_efflux_t...fna	Synechococcus_sp_CBW1108	WP_231596296.1	GCGATCGC	0	0.018369227197410756	939	138	146	311	344	0
10619_phycocyanobilin-ferr...fna	Cyanobium_gracile_PCC_6307	WP_015108136.1	GCGATCGC	0	0.19315320795663818	753	113	117	261	262	0
10619_phycocyanobilin-ferr...fna	Cyanobium_sp_M30B3	WP_213202182.1	GCGATCGC	0	0.0733401668343275	789	112	124	283	270	0
10619_phycocyanobilin-ferr...fna	Cyanobium_sp_NIES-981	WP_087067176.1	GCGATCGC	0	0.05499823110710099	753	123	117	260	253	0
10619_phycocyanobilin-ferr...fna	Cyanobium_sp_NS01	WP_225875867.1	GCGATCGC	0	0.013635274421901532	759	114	112	279	254	0
10619_phycocyanobilin-ferr...fna	Synechococcus_sp_CBW1002	WP_197170186.1	GCGATCGC	0	0.023084649168952653	741	137	123	241	240	0
10619_phycocyanobilin-ferr...fna	Synechococcus_sp_CBW1004	WP_197211732.1	GCGATCGC	0	0.13055722520138752	756	116	114	277	249	0
10619_phycocyanobilin-ferr...fna	Synechococcus_sp_CBW1006	WP_197155386.1	GCGATCGC	0	0.015814842297129376	741	140	124	238	239	0
10619_phycocyanobilin-ferr...fna	Synechococcus_sp_CBW1108	WP_231596295.1	GCGATCGC	0	0.03280702746795541	762	118	141	266	237	0
10620_insulinase_family_pr...fna	Cyanobium_gracile_PCC_6307	WP_015108135.1	GCGATCGC	0	0.1381227023522342	1275	157	202	453	463	0
10620_insulinase_family_pr...fna	Cyanobium_sp_M30B3	WP_213202183.1	GCGATCGC	1	0.15655346890076113	1284	163	184	461	476	0
10620_insulinase_family_pr...fna	Cyanobium_sp_NIES-981	WP_087067177.1	GCGATCGC	0	0.057098984698548	1275	164	195	454	462	0
10620_insulinase_family_pr...fna	Cyanobium_sp_NS01	WP_225875868.1	GCGATCGC	0	0.11909417825926938	1275	164	201	453	457	0
10620_insulinase_family_pr...fna	Synechococcus_sp_CBW1002	WP_231598317.1	GCGATCGC	0	0.1122801558799925	1284	170	213	449	452	0
10620_insulinase_family_pr...fna	Synechococcus_sp_CBW1004	WP_231596978.1	GCGATCGC	0	0.09832890092243461	1275	160	206	431	478	0
10620_insulinase_family_pr...fna	Synechococcus_sp_CBW1006	WP_231605650.1	GCGATCGC	0	0.15031989092400624	1284	169	214	448	453	0
10620_insulinase_family_pr...fna	Synechococcus_sp_CBW1108	WP_197148764.1	GCGATCGC	1	0.2847605025795646	1269	202	203	425	439	0
10621_insulinase_family_pr...fna	Cyanobium_gracile_PCC_6307	WP_015108134.1	GCGATCGC	0	0.0882523194919028	1356	165	172	529	490	0
10621_insulinase_family_pr...fna	Cyanobium_sp_M30B3	WP_213202185.1	GCGATCGC	0	0.06867603646220231	1293	183	163	458	489	0
10621_insulinase_family_pr...fna	Cyanobium_sp_NIES-981	WP_087067178.1	GCGATCGC	0	0.10975258281392702	1314	183	191	460	480	0
10621_insulinase_family_pr...fna	Cyanobium_sp_NS01	WP_186699797.1	GCGATCGC	0	0.09417058208247031	1311	173	188	463	487	0
10621_insulinase_family_pr...fna	Synechococcus_sp_CBW1002	WP_197170184.1	GCGATCGC	0	0.0847769964281738	1302	185	218	452	447	0
10621_insulinase_family_pr...fna	Synechococcus_sp_CBW1004	WP_197211733.1	GCGATCGC	1	0.2237488234132466	1311	164	208	480	459	0
10621_insulinase_family_pr...fna	Synechococcus_sp_CBW1006	WP_197155382.1	GCGATCGC	0	0.11715142820703067	1302	180	218	452	452	0
10621_insulinase_family_pr...fna	Synechococcus_sp_CBW1108	WP_197148763.1	GCGATCGC	0	0.0790624707099113	1299	202	203	440	454	0
10624_biotin_transporter_B...fna	Cyanobium_gracile_PCC_6307	WP_043325337.1	GCGATCGC	1	0.05173701046750701	570	48	111	219	192	0
10624_biotin_transporter_B...fna	Cyanobium_sp_M30B3	WP_213202187.1	GCGATCGC	0	0.0	576	53	119	184	220	0
10624_biotin_transporter_B...fna	Cyanobium_sp_NIES-981	WP_087069144.1	GCGATCGC	0	0.0	576	51	122	210	193	0
10624_biotin_transporter_B...fna	Cyanobium_sp_NS01	WP_186699803.1	GCGATCGC	0	0.0	576	47	112	197	220	0
10624_biotin_transporter_B...fna	Synechococcus_sp_CBW1002	WP_197155379.1	GCGATCGC	0	0.0	591	51	131	213	196	0
10624_biotin_transporter_B...fna	Synechococcus_sp_CBW1004	WP_231596979.1	GCGATCGC	0	0.0	570	49	121	201	199	0
10624_biotin_transporter_B...fna	Synechococcus_sp_CBW1006	WP_197155379.1	GCGATCGC	0	0.0	591	51	131	213	196	0
10624_biotin_transporter_B...fna	Synechococcus_sp_CBW1108	WP_197148760.1	GCGATCGC	0	0.014235065789127635	576	61	108	205	202	0
10625_lspA.fna	Cyanobium_gracile_PCC_6307	WP_015108131.1	GCGATCGC	0	0.030172732558052	477	54	89	184	150	0
10625_lspA.fna	Cyanobium_sp_M30B3	WP_213202189.1	GCGATCGC	0	0.0678995679385363	495	62	95	159	179	0
10625_lspA.fna	Cyanobium_sp_NIES-981	WP_087067180.1	GCGATCGC	0	0.0	468	50	93	160	165	0
10625_lspA.fna	Cyanobium_sp_NS01	WP_186699804.1	GCGATCGC	1	0.18437321469522516	468	55	79	165	169	0
10625_lspA.fna	Synechococcus_sp_CBW1002	WP_197170183.1	GCGATCGC	0	0.038248786253926435	492	59	110	156	167	0
10625_lspA.fna	Synechococcus_sp_CBW1004	WP_231596980.1	GCGATCGC	0	0.05533249752081558	510	55	111	178	166	0
10625_lspA.fna	Synechococcus_sp_CBW1006	WP_197155377.1	GCGATCGC	0	0.043029884535667244	492	58	110	155	169	0
10625_lspA.fna	Synechococcus_sp_CBW1108	WP_197148758.1	GCGATCGC	0	0.061443690748717326	468	58	89	158	163	0
10626_transglycosylase_dom...fna	Cyanobium_gracile_PCC_6307	WP_015108130.1	GCGATCGC	0	0.19339990368040863	2187	292	285	816	794	0
10626_transglycosylase_dom...fna	Cyanobium_sp_M30B3	WP_213202191.1	GCGATCGC	0	0.08241313229734004	2115	315	277	732	791	0
10626_transglycosylase_dom...fna	Cyanobium_sp_NIES-981	WP_087067181.1	GCGATCGC	1	0.3114873842296637	2172	328	310	766	768	0
10626_transglycosylase_dom...fna	Cyanobium_sp_NS01	WP_186699806.1	GCGATCGC	1	0.24030995102415523	2157	308	290	771	788	0
10626_transglycosylase_dom...fna	Synechococcus_sp_CBW1002	WP_197170182.1	GCGATCGC	0	0.3986623655067962	2346	343	359	801	843	0
10626_transglycosylase_dom...fna	Synechococcus_sp_CBW1004	WP_197211736.1	GCGATCGC	0	0.2099152467413381	2274	278	373	821	802	0
10626_transglycosylase_dom...fna	Synechococcus_sp_CBW1006	WP_197155375.1	GCGATCGC	0	0.3077467827706588	2346	342	358	808	838	0
10626_transglycosylase_dom...fna	Synechococcus_sp_CBW1108	WP_197148756.1	GCGATCGC	0	0.16758553494001813	2157	347	324	750	736	0
10629_pyridoxal-dependent_...fna	Cyanobium_gracile_PCC_6307	WP_051017012.1	GCGATCGC	0	0.1281323785719249	1374	160	195	526	493	0
10629_pyridoxal-dependent_...fna	Cyanobium_sp_M30B3	WP_213202193.1	GCGATCGC	0	0.19462870361476226	1464	181	229	557	497	0
10629_pyridoxal-dependent_...fna	Cyanobium_sp_NIES-981	WP_087067184.1	GCGATCGC	0	0.055187197098053184	1467	186	232	545	504	0
10629_pyridoxal-dependent_...fna	Cyanobium_sp_NS01	WP_225875870.1	GCGATCGC	0	0.11473433410103771	1440	174	210	561	495	0
10629_pyridoxal-dependent_...fna	Synechococcus_sp_CBW1002	WP_197170180.1	GCGATCGC	0	0.0975327774212246	1440	198	247	513	482	0
10629_pyridoxal-dependent_...fna	Synechococcus_sp_CBW1004	WP_231597292.1	GCGATCGC	1	0.12752512134458818	1383	176	223	497	487	0
10629_pyridoxal-dependent_...fna	Synechococcus_sp_CBW1006	WP_197155366.1	GCGATCGC	0	0.09776498444016819	1440	197	245	516	482	0
10629_pyridoxal-dependent_...fna	Synechococcus_sp_CBW1108	WP_231596294.1	GCGATCGC	1	0.07079053272954598	1416	187	241	514	474	0
10630_deaminase.fna	Cyanobium_gracile_PCC_6307	WP_015108126.1	GCGATCGC	0	0.0	504	57	63	165	219	0
10630_deaminase.fna	Cyanobium_sp_M30B3	WP_213202195.1	GCGATCGC	0	0.0	525	67	68	178	212	0
10630_deaminase.fna	Cyanobium_sp_NIES-981	WP_087069145.1	GCGATCGC	0	0.0	537	77	84	169	207	0
10630_deaminase.fna	Cyanobium_sp_NS01	WP_225875871.1	GCGATCGC	0	0.0	585	84	86	204	211	0
10630_deaminase.fna	Synechococcus_sp_CBW1002	WP_197172421.1	GCGATCGC	0	0.1718737941059959	498	68	78	157	195	0
10630_deaminase.fna	Synechococcus_sp_CBW1004	WP_197211739.1	GCGATCGC	0	0.0	549	67	88	190	204	0
10630_deaminase.fna	Synechococcus_sp_CBW1006	WP_197159259.1	GCGATCGC	0	0.16658536967196522	498	67	80	155	196	0
10630_deaminase.fna	Synechococcus_sp_CBW1108	WP_197153583.1	GCGATCGC	0	0.0	483	79	74	143	187	0
10631_alanine--glyoxylate_...fna	Cyanobium_gracile_PCC_6307	WP_043325334.1	GCGATCGC	0	0.05845726623363548	1182	179	168	441	394	0
10631_alanine--glyoxylate_...fna	Cyanobium_sp_M30B3	WP_213202196.1	GCGATCGC	0	0.04090013329177765	1323	204	216	494	409	0
10631_alanine--glyoxylate_...fna	Cyanobium_sp_NIES-981	WP_087067185.1	GCGATCGC	0	0.0644175716665319	1194	190	181	424	399	0
10631_alanine--glyoxylate_...fna	Cyanobium_sp_NS01	WP_186699812.1	GCGATCGC	0	0.06282258771855875	1194	179	203	412	400	0
10631_alanine--glyoxylate_...fna	Synechococcus_sp_CBW1002	WP_231598315.1	GCGATCGC	0	0.05799051001132579	1116	181	193	379	363	0
10631_alanine--glyoxylate_...fna	Synechococcus_sp_CBW1004	WP_231596981.1	GCGATCGC	1	0.09066122583784003	1191	191	191	437	372	0
10631_alanine--glyoxylate_...fna	Synechococcus_sp_CBW1006	WP_231605649.1	GCGATCGC	0	0.0506266357241733	1116	180	189	383	364	0
10631_alanine--glyoxylate_...fna	Synechococcus_sp_CBW1108	WP_197148746.1	GCGATCGC	0	0.20834784158065145	1212	201	214	415	382	0
10632_allophycocyanin_subu...fna	Cyanobium_gracile_PCC_6307	WP_015108124.1	GCGATCGC	0	0.13766963433501145	519	80	91	187	161	0
10632_allophycocyanin_subu...fna	Cyanobium_sp_M30B3	WP_213202198.1	GCGATCGC	0	0.13932130593091066	531	81	91	194	165	0
10632_allophycocyanin_subu...fna	Cyanobium_sp_NIES-981	WP_087067186.1	GCGATCGC	0	0.09951521852207905	531	81	85	193	172	0
10632_allophycocyanin_subu...fna	Cyanobium_sp_NS01	WP_186699813.1	GCGATCGC	0	0.07115338124328655	531	74	90	200	167	0
10632_allophycocyanin_subu...fna	Synechococcus_sp_CBW1002	WP_197170178.1	GCGATCGC	0	0.12771119710333478	531	89	112	172	158	0
10632_allophycocyanin_subu...fna	Synechococcus_sp_CBW1004	WP_197211740.1	GCGATCGC	0	0.16275806885878819	522	78	89	189	166	0
10632_allophycocyanin_subu...fna	Synechococcus_sp_CBW1006	WP_197155362.1	GCGATCGC	0	0.10946674037428697	531	90	113	170	158	0
10632_allophycocyanin_subu...fna	Synechococcus_sp_CBW1108	WP_197148745.1	GCGATCGC	0	0.07262909745408265	519	78	102	175	164	0
10637_DUF6439_family_prote...fna	Cyanobium_gracile_PCC_6307	WP_015108121.1	GCGATCGC	0	0.06640997265177973	363	43	46	153	121	0
10637_DUF6439_family_prote...fna	Cyanobium_sp_M30B3	WP_213202207.1	GCGATCGC	1	0.2206639488950942	297	45	28	124	100	0
10637_DUF6439_family_prote...fna	Cyanobium_sp_NIES-981	WP_087069147.1	GCGATCGC	0	0.02659788669717653	297	49	42	105	101	0
10637_DUF6439_family_prote...fna	Cyanobium_sp_NS01	WP_222934206.1	GCGATCGC	0	0.11926648018496941	339	50	48	130	111	0
10637_DUF6439_family_prote...fna	Synechococcus_sp_CBW1002	WP_231597886.1	GCGATCGC	1	0.17653115911607536	297	49	42	98	108	0
10637_DUF6439_family_prote...fna	Synechococcus_sp_CBW1004	WP_231597011.1	GCGATCGC	1	0.07571158391288933	330	52	48	124	106	0
10637_DUF6439_family_prote...fna	Synechococcus_sp_CBW1006	WP_231597886.1	GCGATCGC	1	0.11915853240335084	297	49	41	99	108	0
10637_DUF6439_family_prote...fna	Synechococcus_sp_CBW1108	WP_197153579.1	GCGATCGC	0	0.0	315	46	52	105	112	0
10638_ATP-binding_protein.fna	Cyanobium_gracile_PCC_6307	WP_015108120.1	GCGATCGC	0	0.04061921818522247	426	54	66	157	149	0
10638_ATP-binding_protein.fna	Cyanobium_sp_M30B3	WP_213202209.1	GCGATCGC	0	0.0	450	61	76	152	161	0
10638_ATP-binding_protein.fna	Cyanobium_sp_NIES-981	WP_087067190.1	GCGATCGC	0	0.060939158098058874	441	63	68	158	152	0
10638_ATP-binding_protein.fna	Cyanobium_sp_NS01	WP_186699820.1	GCGATCGC	0	0.05971840707575432	438	53	87	139	159	0
10638_ATP-binding_protein.fna	Synechococcus_sp_CBW1002	WP_197170175.1	GCGATCGC	0	0.015549544461530476	426	57	87	141	141	0
10638_ATP-binding_protein.fna	Synechococcus_sp_CBW1004	WP_197211881.1	GCGATCGC	0	0.022621354142461247	441	63	81	146	151	0
10638_ATP-binding_protein.fna	Synechococcus_sp_CBW1006	WP_197155341.1	GCGATCGC	0	0.015549544461530476	426	58	88	138	142	0
10638_ATP-binding_protein.fna	Synechococcus_sp_CBW1108	WP_197148723.1	GCGATCGC	0	0.0	450	69	76	147	158	0
10639_GUN4_domain-containi...fna	Cyanobium_gracile_PCC_6307	WP_015108119.1	GCGATCGC	0	0.039851317960834555	747	103	112	289	243	0
10639_GUN4_domain-containi...fna	Cyanobium_sp_M30B3	WP_213202211.1	GCGATCGC	0	0.01974070107257781	723	101	119	262	241	0
10639_GUN4_domain-containi...fna	Cyanobium_sp_NIES-981	WP_087067191.1	GCGATCGC	0	0.03337811057708636	732	103	121	249	259	0
10639_GUN4_domain-containi...fna	Cyanobium_sp_NS01	WP_186699821.1	GCGATCGC	0	0.05532566130805538	723	99	123	261	240	0
10639_GUN4_domain-containi...fna	Synechococcus_sp_CBW1002	WP_197170174.1	GCGATCGC	1	0.16859794490257896	741	98	141	243	259	0
10639_GUN4_domain-containi...fna	Synechococcus_sp_CBW1004	WP_197211882.1	GCGATCGC	0	0.04826285047986216	744	96	129	261	258	0
10639_GUN4_domain-containi...fna	Synechococcus_sp_CBW1006	WP_197155339.1	GCGATCGC	1	0.16211340856017215	741	99	142	244	256	0
10639_GUN4_domain-containi...fna	Synechococcus_sp_CBW1108	WP_197148721.1	GCGATCGC	0	0.0049863961598494225	747	111	143	236	257	0
10640_psb28.fna	Cyanobium_gracile_PCC_6307	WP_015108118.1	GCGATCGC	0	0.0	375	63	56	124	132	0
10640_psb28.fna	Cyanobium_sp_M30B3	WP_213202212.1	GCGATCGC	0	0.0	372	69	58	119	126	0
10640_psb28.fna	Cyanobium_sp_NIES-981	WP_087067192.1	GCGATCGC	0	0.0	372	65	61	115	131	0
10640_psb28.fna	Cyanobium_sp_NS01	WP_186699823.1	GCGATCGC	0	0.0	399	69	60	127	143	0
10640_psb28.fna	Synechococcus_sp_CBW1002	WP_197155328.1	GCGATCGC	0	0.0	369	75	63	111	120	0
10640_psb28.fna	Synechococcus_sp_CBW1004	WP_197211883.1	GCGATCGC	0	0.0	369	67	56	120	126	0
10640_psb28.fna	Synechococcus_sp_CBW1006	WP_197155328.1	GCGATCGC	0	0.0	369	75	63	110	121	0
10640_psb28.fna	Synechococcus_sp_CBW1108	WP_197148717.1	GCGATCGC	0	0.0	396	78	73	111	134	0
10641_AI-2E_family_transpo...fna	Cyanobium_gracile_PCC_6307	WP_015108117.1	GCGATCGC	0	0.07992722723118305	1074	117	218	383	356	0
10641_AI-2E_family_transpo...fna	Cyanobium_sp_M30B3	WP_213202214.1	GCGATCGC	0	0.058730363039941766	1059	114	214	353	378	0
10641_AI-2E_family_transpo...fna	Cyanobium_sp_NIES-981	WP_087067193.1	GCGATCGC	0	0.18172703176082744	1065	121	216	353	375	0
10641_AI-2E_family_transpo...fna	Cyanobium_sp_NS01	WP_186699825.1	GCGATCGC	0	0.056283264579944196	1059	121	211	354	373	0
10641_AI-2E_family_transpo...fna	Synechococcus_sp_CBW1002	WP_197170172.1	GCGATCGC	0	0.0766860498631786	1074	128	243	348	355	0
10641_AI-2E_family_transpo...fna	Synechococcus_sp_CBW1004	WP_197211884.1	GCGATCGC	0	0.11017515151612058	1086	125	231	361	369	0
10641_AI-2E_family_transpo...fna	Synechococcus_sp_CBW1006	WP_197155326.1	GCGATCGC	0	0.06337249953971011	1074	129	244	347	354	0
10641_AI-2E_family_transpo...fna	Synechococcus_sp_CBW1108	WP_197148716.1	GCGATCGC	0	0.022179530753397684	1053	232	307	246	268	0
10642_AI-2E_family_transpo...fna	Cyanobium_gracile_PCC_6307	WP_015108116.1	GCGATCGC	0	0.06215867734424564	1008	105	186	362	355	0
10642_AI-2E_family_transpo...fna	Cyanobium_sp_M30B3	WP_213202216.1	GCGATCGC	0	0.02673144081943885	999	89	192	350	368	0
10642_AI-2E_family_transpo...fna	Cyanobium_sp_NIES-981	WP_087069148.1	GCGATCGC	0	0.004158275133203978	1005	99	197	339	370	0
10642_AI-2E_family_transpo...fna	Cyanobium_sp_NS01	WP_186700423.1	GCGATCGC	0	0.0669976636846291	1005	108	187	344	366	0
10642_AI-2E_family_transpo...fna	Synechococcus_sp_CBW1002	WP_197155316.1	GCGATCGC	0	0.13972306382617009	1023	118	214	340	351	0
10642_AI-2E_family_transpo...fna	Synechococcus_sp_CBW1004	WP_197211885.1	GCGATCGC	0	0.09526459819302334	1017	111	232	345	329	0
10642_AI-2E_family_transpo...fna	Synechococcus_sp_CBW1006	WP_197155316.1	GCGATCGC	0	0.10381899479343906	1023	120	216	335	352	0
10642_AI-2E_family_transpo...fna	Synechococcus_sp_CBW1108	WP_197153578.1	GCGATCGC	0	0.010309710018849541	1002	197	268	265	272	0
10644_secF.fna	Cyanobium_gracile_PCC_6307	WP_015108114.1	GCGATCGC	0	0.10779535609075322	954	110	175	373	296	0
10644_secF.fna	Cyanobium_sp_M30B3	WP_213202218.1	GCGATCGC	0	0.055030723092388024	960	106	180	374	300	0
10644_secF.fna	Cyanobium_sp_NIES-981	WP_087067195.1	GCGATCGC	1	0.0725769778810304	963	115	182	339	327	0
10644_secF.fna	Cyanobium_sp_NS01	WP_186699829.1	GCGATCGC	0	0.03289770656771203	963	111	192	343	317	0
10644_secF.fna	Synechococcus_sp_CBW1002	WP_197170171.1	GCGATCGC	0	0.0663607254465068	972	141	226	317	288	0
10644_secF.fna	Synechococcus_sp_CBW1004	WP_197211886.1	GCGATCGC	0	0.1587491735508792	960	120	200	344	296	0
10644_secF.fna	Synechococcus_sp_CBW1006	WP_197155312.1	GCGATCGC	0	0.07056697450557767	972	141	226	318	287	0
10644_secF.fna	Synechococcus_sp_CBW1108	WP_197150948.1	GCGATCGC	0	0.1398370576487334	942	139	221	303	279	0
10645_secD.fna	Cyanobium_gracile_PCC_6307	WP_015108113.1	GCGATCGC	0	0.07332964337278036	1527	210	243	587	487	0
