13647_hypothetical_protein.faa	-	-	ID:WP_015220994.1,	-	-	ID:WP_017294861.1,	ID:WP_066344785.1,	ID:WP_066121850.1,	-	-	-	
13648_CopD_family_protein.faa	-	-	ID:WP_015220995.1,	-	-	ID:WP_017294612.1,	ID:WP_066345054.1,	-	-	-	-	
13657_type_II_toxin-antito...faa	-	-	ID:WP_241212778.1,	-	-	-	-	-	-	-	-	
13671_mechanosensitive_ion...faa	-	-	ID:WP_241212779.1,	ID:WP_015229567.1,	-	-	-	-	ID:WP_015226121.1,	-	-	
13678_urtD.faa	-	-	ID:WP_015221025.1,	-	-	ID:WP_017293243.1,	ID:WP_066346881.1,	ID:WP_066116032.1,	-	-	-	
13679_hypothetical_protein.faa	-	-	ID:WP_015221026.1,	-	-	-	-	-	-	-	-	
13681_petL.faa	-	-	ID:WP_071880501.1,	-	-	ID:WP_017295454.1,	ID:WP_071827582.1,	ID:WP_071828012.1,	-	-	-	
13685_DNA-binding_domain-c...faa	-	-	ID:WP_015221031.1,	-	-	-	-	-	-	-	-	
13689_DUF1698_domain-conta...faa	-	-	ID:WP_015221035.1,	-	-	ID:WP_017295065.1,	ID:WP_066349226.1,	ID:WP_231937612.1,	-	-	-	
13695_hypothetical_protein.faa	-	-	ID:WP_015221041.1,	-	-	-	-	-	-	-	-	
13696_hypothetical_protein.faa	-	-	ID:WP_015221042.1,	-	-	-	-	-	-	-	-	
13697_hypothetical_protein.faa	-	-	ID:WP_015221043.1,	-	-	-	-	-	-	-	-	
13703_hypothetical_protein.faa	-	-	ID:WP_015221049.1,	-	-	-	ID:WP_066344379.1,	ID:WP_066118998.1,	-	-	-	
13713_hypothetical_protein.faa	-	-	ID:WP_015221059.1,	-	-	ID:WP_017295218.1,	ID:WP_066344670.1,	ID:WP_066120876.1,	-	-	-	
13714_hypothetical_protein.faa	-	-	ID:WP_015221060.1,	-	-	ID:WP_017292893.1,	ID:WP_066348134.1,	ID:WP_066118541.1,	-	ID:WP_015195262.1,	ID:WP_096384332.1,	
13722_hypF.faa	-	-	ID:WP_015221068.1,	-	-	ID:WP_017294131.1,	ID:WP_144439358.1,	-	ID:WP_015224674.1,	-	ID:WP_096384218.1,	
13723_hypB.faa	-	-	ID:WP_015221069.1,	-	-	ID:WP_017294130.1,	ID:WP_066345426.1,	-	ID:WP_015225351.1,	-	ID:WP_096384212.1,	
13724_hypA.faa	-	-	ID:WP_241212780.1,	-	-	ID:WP_017292425.1,	ID:WP_066345431.1,	-	ID:WP_015225352.1,	-	-	
13729_chlorophyll_a-b_bind...faa	-	-	ID:WP_015221075.1,	-	-	ID:WP_017295387.1,	ID:WP_066345604.1,	ID:WP_066117006.1,	-	-	-	
13731_glycosyltransferase_...faa	-	-	ID:WP_015221077.1,	-	-	ID:WP_017296017.1,	-	-	-	-	-	
13732_GtrA_family_protein.faa	-	-	ID:WP_015221078.1,	-	-	ID:WP_017296016.1,	ID:WP_066343804.1,	ID:WP_066119763.1,	-	-	-	
13739_hypothetical_protein.faa	-	-	ID:WP_015221085.1,	-	-	ID:WP_017293822.1,	-	ID:WP_066115319.1,	-	-	-	
13753_hypothetical_protein.faa	-	-	ID:WP_015221098.1,	-	-	-	-	-	-	-	-	
13766_linear_amide_C-N_hyd...faa	-	-	ID:WP_015221111.1,	-	-	-	ID:WP_066349654.1,	-	-	ID:WP_015193135.1,	ID:WP_096387102.1,	
13771_hypothetical_protein.faa	-	-	ID:WP_015221116.1,	-	-	ID:WP_017293809.1,	ID:WP_066346040.1,	ID:WP_066118757.1,	-	-	-	
13775_nucleotidyltransfera...faa	-	-	ID:WP_015221120.1,	-	-	-	ID:WP_066349652.1,	-	-	ID:WP_015193899.1,	-	
13776_DUF86_domain-contain...faa	-	-	ID:WP_015221121.1,	ID:WP_015227929.1,	-	ID:WP_017293703.1,	ID:WP_066343043.1,	-	-	ID:WP_015193898.1,	-	
13783_diguanylate_cyclase.faa	-	-	ID:WP_015221128.1,	-	-	ID:WP_017293933.1,	ID:WP_066343825.1,	ID:WP_066117384.1,	-	-	-	
13788_hypothetical_protein.faa	-	-	ID:WP_015221133.1,	-	-	-	ID:WP_066349650.1,	-	-	-	-	
13789_hypothetical_protein.faa	-	-	ID:WP_015221134.1,	-	-	ID:WP_017293544.1,	ID:WP_066349651.1,	-	-	-	-	
13793_glycosyltransferase_...faa	-	-	ID:WP_041922984.1,	-	-	-	-	-	-	-	-	
13794_hypothetical_protein.faa	-	-	ID:WP_015221139.1,	-	-	-	-	-	-	-	-	
13795_hypothetical_protein.faa	-	-	ID:WP_015221140.1,	-	-	-	-	-	-	ID:WP_015191755.1,	ID:WP_096385481.1,	
13796_SRPBCC_family_protei...faa	-	-	ID:WP_015221141.1,	-	-	-	-	-	-	-	-	
13798_-2Fe-2S--binding_pro...faa	-	-	ID:WP_015221144.1,	-	-	ID:WP_071590994.1,	ID:WP_066343557.1,	ID:WP_066119969.1,	-	-	-	
13803_hypothetical_protein.faa	-	-	ID:WP_015221149.1,	-	-	-	-	-	-	-	-	
13809_DUF1176_domain-conta...faa	-	-	ID:WP_241212783.1,	-	-	ID:WP_237741222.1,	ID:WP_231932913.1,	ID:WP_144439394.1,	-	-	-	
13818_dicarboxylate-amino_...faa	-	-	ID:WP_015221164.1,	-	-	ID:WP_017294619.1,	ID:WP_066343762.1,	-	-	-	-	
13829_TerD_family_protein.faa	-	-	ID:WP_015221175.1,	-	-	ID:WP_017293156.1,	ID:WP_066347806.1,	ID:WP_066121127.1,	-	-	-	
13831_DUF4007_family_prote...faa	-	-	ID:WP_015221177.1,	-	-	ID:WP_237741221.1,	-	ID:WP_066122324.1,	-	-	-	
13832_type_II_toxin-antito...faa	-	-	ID:WP_015221178.1,	-	-	ID:WP_017294893.1,	-	-	-	-	-	
13833_hypothetical_protein.faa	-	-	ID:WP_241212784.1,	-	-	-	-	-	-	-	-	
13835_hypothetical_protein.faa	-	-	ID:WP_041922567.1,	-	-	-	-	-	-	-	-	
13836_hypothetical_protein.faa	-	-	ID:WP_015221179.1,	ID:WP_015228232.1,	-	ID:WP_017295190.1,	-	ID:WP_066122198.1,	-	-	-	
13837_putative_toxin-antit...faa	-	-	ID:WP_015221180.1,	ID:WP_015227861.1,ID:WP_015228233.1,	-	ID:WP_017295745.1,	ID:WP_066344997.1,ID:WP_066346258.1,	ID:WP_066120764.1,ID:WP_066122195.1,ID:WP_066122124.1,	-	-	ID:WP_096387386.1,	
13839_phosphoadenosine_pho...faa	-	-	ID:WP_015221182.1,	-	-	ID:WP_017295185.1,	-	ID:WP_066122309.1,	-	-	-	
13840_hypothetical_protein.faa	-	-	ID:WP_015221183.1,	-	-	-	-	-	-	-	-	
13841_hypothetical_protein.faa	-	-	ID:WP_015221184.1,	-	-	-	-	-	-	-	-	
13842_DNA_translocase_FtsK.faa	-	-	ID:WP_015221185.1,	-	-	-	-	-	-	-	-	
13843_hypothetical_protein.faa	-	-	ID:WP_015221186.1,	-	-	-	-	-	-	-	-	
13844_PIN_domain-containin...faa	-	-	ID:WP_015221187.1,	-	-	ID:WP_017295179.1,	-	ID:WP_066122286.1,	-	-	-	
13845_type_II_toxin-antito...faa	-	-	ID:WP_041922568.1,	-	-	ID:WP_017295178.1,	-	ID:WP_066122283.1,	-	-	-	
13846_cysteine_desulfurase.faa	-	-	ID:WP_015221189.1,	-	-	ID:WP_017295177.1,	-	ID:WP_066122279.1,	-	-	-	
13858_feoB.faa	-	-	ID:WP_015221201.1,	ID:WP_015228446.1,	-	ID:WP_017294589.1,	ID:WP_066348120.1,	-	ID:WP_015224917.1,ID:WP_015225731.1,ID:WP_041596598.1,	-	-	
13859_DUF4188_domain-conta...faa	-	-	ID:WP_015221202.1,	-	-	-	-	-	-	-	-	
13861_gcvA.faa	-	-	ID:WP_015221204.1,	-	-	-	-	-	-	-	-	
13864_hypothetical_protein.faa	-	-	ID:WP_015221207.1,	-	-	-	-	-	-	-	-	
13866_hypothetical_protein.faa	-	-	ID:WP_155084367.1,	-	-	-	-	-	-	-	-	
13868_HNH_endonuclease.faa	-	-	ID:WP_051018168.1,	-	-	-	-	-	-	-	-	
13872_hypothetical_protein.faa	-	-	ID:WP_015221212.1,	-	-	ID:WP_017292870.1,	-	-	-	-	-	
13876_response_regulator.faa	-	-	ID:WP_015221216.1,	-	-	ID:WP_237741214.1,	ID:WP_066348682.1,	ID:WP_066116634.1,	-	-	-	
13879_IS200-IS605_family_a...faa	-	-	ID:WP_241212786.1,	-	-	-	-	-	-	-	-	
13880_HypC-HybG-HupF_famil...faa	-	-	ID:WP_015221220.1,	-	-	ID:WP_017293505.1,	ID:WP_066345451.1,	-	ID:WP_015224673.1,	-	ID:WP_096384217.1,	
13882_hoxE.faa	-	-	ID:WP_190275004.1,	-	-	ID:WP_026101914.1,	ID:WP_066345449.1,	-	ID:WP_015227033.1,	-	ID:WP_096379355.1,	
13883_SLBB_domain-containi...faa	-	-	ID:WP_015221223.1,	-	-	ID:WP_017293167.1,	ID:WP_066345448.1,	-	ID:WP_015227032.1,	-	ID:WP_096379352.1,	
13884_hypothetical_protein.faa	-	-	ID:WP_015221224.1,	-	-	-	-	-	-	-	-	
13885_hoxU.faa	-	-	ID:WP_015221225.1,	-	-	ID:WP_017293169.1,	ID:WP_066345445.1,	-	ID:WP_015227031.1,	-	ID:WP_096379349.1,	
13886_NAD-P--dependent_nic...faa	-	-	ID:WP_015221226.1,	-	-	ID:WP_017293170.1,	ID:WP_066345443.1,	-	ID:WP_015227030.1,	-	ID:WP_096379346.1,	
13888_N-6_DNA_methylase.faa	-	-	ID:WP_015221228.1,	-	-	ID:WP_017293812.1,	-	ID:WP_066116249.1,	-	-	-	
13889_Ni-Fe_hydrogenase_su...faa	-	-	ID:WP_015221229.1,	-	-	ID:WP_017294725.1,	ID:WP_066345442.1,	-	ID:WP_015227029.1,	-	ID:WP_096379343.1,	
13891_PAS_domain_S-box_pro...faa	-	-	ID:WP_015221231.1,	-	-	-	-	-	-	-	-	
13893_hypothetical_protein.faa	-	-	ID:WP_015221233.1,	-	-	ID:WP_144051390.1,	ID:WP_066343146.1,	ID:WP_066116106.1,	-	-	-	
13895_hypothetical_protein.faa	-	-	ID:WP_015221235.1,	-	-	-	-	-	-	-	-	
13896_type_II_toxin-antito...faa	-	-	ID:WP_190275005.1,	-	-	ID:WP_017292668.1,	-	-	-	-	-	
13897_hypothetical_protein.faa	-	-	ID:WP_190275006.1,	-	-	-	-	-	-	-	-	
13900_glycosyltransferase.faa	-	-	-	ID:WP_015227839.1,	-	-	-	-	-	-	-	
13904_hypothetical_protein.faa	-	-	-	ID:WP_015227843.1,	-	-	-	-	-	ID:WP_015195661.1,	-	
13909_site-specific_DNA-me...faa	-	-	-	ID:WP_015227849.1,	-	-	-	-	-	-	-	
13914_hypothetical_protein.faa	-	-	-	ID:WP_041235227.1,	-	-	-	-	-	-	-	
13920_hypothetical_protein.faa	-	-	-	ID:WP_198007602.1,	-	-	-	-	-	-	-	
13924_hypothetical_protein.faa	-	-	-	ID:WP_015227862.1,	-	-	-	-	-	-	-	
13925_hypothetical_protein.faa	-	-	-	ID:WP_156800587.1,ID:WP_156800591.1,ID:WP_156800592.1,ID:WP_156800646.1,ID:WP_198007637.1,ID:WP_198007642.1,ID:WP_198007643.1,ID:WP_071880307.1,ID:WP_156800750.1,ID:WP_198007552.1,ID:WP_156800765.1,ID:WP_156800766.1,ID:WP_156800828.1,ID:WP_156800836.1,ID:WP_156800841.1,	-	-	-	-	-	-	-	
13926_cadherin_domain-cont...faa	-	-	-	ID:WP_015227863.1,	-	-	-	-	-	-	-	
13927_cadherin_repeat_doma...faa	-	-	-	ID:WP_015227864.1,	-	-	-	-	-	-	-	
13930_hypothetical_protein.faa	-	-	-	ID:WP_156800588.1,	-	-	-	-	-	-	-	
13938_hypothetical_protein.faa	-	-	-	ID:WP_156800590.1,	-	-	-	-	-	-	-	
13945_CHAT_domain-containi...faa	-	-	-	ID:WP_071880268.1,	-	-	-	-	-	-	-	
13946_tetratricopeptide_re...faa	-	-	-	ID:WP_015227882.1,	-	-	-	-	-	-	-	
13954_hypothetical_protein.faa	-	-	-	ID:WP_198007604.1,	-	-	-	-	-	-	-	
13955_hypothetical_protein.faa	-	-	-	ID:WP_156800593.1,	-	-	-	-	-	-	-	
13968_hypothetical_protein.faa	-	-	-	ID:WP_232225127.1,	-	-	-	-	-	-	-	
13969_IS200-IS605_family_a...faa	-	-	-	ID:WP_232225128.1,	-	-	-	-	-	-	-	
13973_S1C_family_serine_pr...faa	-	-	-	ID:WP_015227906.1,	-	-	-	-	ID:WP_015225678.1,	-	-	
13974_Uma2_family_endonucl...faa	-	-	-	ID:WP_015227907.1,	-	-	-	-	-	-	-	
13980_hypothetical_protein.faa	-	-	-	ID:WP_041235232.1,ID:WP_156800634.1,ID:WP_156800699.1,ID:WP_156800771.1,ID:WP_156800794.1,ID:WP_041235541.1,ID:WP_041235574.1,	-	-	-	-	-	-	-	
13987_Uma2_family_endonucl...faa	-	-	-	ID:WP_015227920.1,	-	-	-	-	-	-	-	
13988_IS630_family_transpo...faa	-	-	-	ID:WP_015227921.1,ID:WP_015227921.1,ID:WP_015227921.1,ID:WP_015227921.1,ID:WP_015227921.1,	-	-	-	ID:WP_066117494.1,ID:WP_066117494.1,ID:WP_066118659.1,ID:WP_066118659.1,ID:WP_066118911.1,ID:WP_066117494.1,ID:WP_066118659.1,ID:WP_066118659.1,	-	-	ID:WP_096384222.1,	
13989_hypothetical_protein.faa	-	-	-	ID:WP_015227922.1,	-	-	ID:WP_066343016.1,	-	-	-	-	
13990_hypothetical_protein.faa	-	-	-	ID:WP_015227923.1,	-	ID:WP_017293638.1,	ID:WP_066343018.1,	-	-	-	-	
13997_nucleotidyltransfera...faa	-	-	-	ID:WP_015227930.1,ID:WP_015228582.1,	-	-	-	-	-	-	-	
14002_hypothetical_protein.faa	-	-	-	ID:WP_015227935.1,	-	-	-	-	-	-	-	
14003_UPF0175_family_prote...faa	-	-	-	ID:WP_015227936.1,ID:WP_015230512.1,	-	-	-	-	ID:WP_015226287.1,	ID:WP_015194657.1,	-	
14010_RNA-guided_endonucle...faa	-	-	-	ID:WP_015227943.1,	-	-	-	-	ID:WP_015224729.1,	ID:WP_015191546.1,	-	
14026_hypothetical_protein.faa	-	-	-	ID:WP_015227959.1,	-	-	-	-	-	-	-	
14044_TIGR03032_family_pro...faa	-	-	-	ID:WP_015227977.1,	-	-	-	-	-	-	-	
14048_hypothetical_protein.faa	-	-	-	ID:WP_232225138.1,	-	-	-	-	-	-	-	
14060_aspartyl_protease_fa...faa	-	-	-	ID:WP_015227994.1,	-	-	-	-	-	-	-	
14061_DJ-1-PfpI_family_pro...faa	-	-	-	ID:WP_051017258.1,	-	-	-	-	-	-	-	
14062_DJ-1-PfpI_family_pro...faa	-	-	-	ID:WP_051017259.1,	-	-	-	-	-	-	-	
14069_type_II_toxin-antito...faa	-	-	-	ID:WP_015228001.1,	-	ID:WP_026101916.1,ID:WP_017294359.1,	ID:WP_066343916.1,ID:WP_066346838.1,	-	ID:WP_015227168.1,	ID:WP_015192967.1,	ID:WP_096381316.1,	
14082_hypothetical_protein.faa	-	-	-	ID:WP_156800597.1,	-	-	-	-	ID:WP_015224265.1,	-	-	
14087_DUF3368_domain-conta...faa	-	-	-	ID:WP_015228019.1,	-	-	-	-	-	-	-	
14091_hypothetical_protein.faa	-	-	-	ID:WP_015228023.1,	-	-	-	-	-	-	-	
14094_hemerythrin_domain-c...faa	-	-	-	ID:WP_015228026.1,	-	-	-	-	-	-	-	
14099_hypothetical_protein.faa	-	-	-	ID:WP_041235244.1,ID:WP_156800610.1,ID:WP_041235313.1,ID:WP_041235330.1,ID:WP_041235336.1,ID:WP_156800684.1,ID:WP_083874385.1,ID:WP_051017322.1,ID:WP_051017331.1,ID:WP_051017350.1,ID:WP_198007601.1,	-	-	-	-	-	-	-	
14103_hypothetical_protein.faa	-	-	-	ID:WP_015228035.1,	-	-	-	-	-	-	-	
14104_hypothetical_protein.faa	-	-	-	ID:WP_156800598.1,	-	-	-	-	-	-	-	
14105_hypothetical_protein.faa	-	-	-	ID:WP_041235246.1,	-	-	-	-	-	-	-	
14106_hypothetical_protein.faa	-	-	-	ID:WP_041235247.1,	-	-	-	-	-	-	-	
14107_hypothetical_protein.faa	-	-	-	ID:WP_015228036.1,	-	-	-	-	-	-	-	
14109_hypothetical_protein.faa	-	-	-	ID:WP_198007607.1,	-	-	-	-	-	-	-	
14110_hypothetical_protein.faa	-	-	-	ID:WP_041235249.1,	-	-	-	-	-	-	-	
14112_hypothetical_protein.faa	-	-	-	ID:WP_041235251.1,	-	-	-	-	-	-	-	
14113_hypothetical_protein.faa	-	-	-	ID:WP_041235252.1,	-	-	-	-	-	-	-	
14114_hypothetical_protein.faa	-	-	-	ID:WP_015228039.1,	-	-	-	-	-	-	-	
14116_RRXRR_domain-contain...faa	-	-	-	ID:WP_015228041.1,ID:WP_015228954.1,ID:WP_015231099.1,	-	-	-	-	ID:WP_015224453.1,	ID:WP_015211891.1,	-	
14117_hybrid_sensor_histid...faa	-	-	-	ID:WP_015228042.1,	-	-	-	-	-	-	-	
14124_DUF29_domain-contain...faa	-	-	-	ID:WP_015228049.1,ID:WP_015229301.1,	-	ID:WP_017294917.1,ID:WP_017295235.1,ID:WP_017296392.1,	-	ID:WP_066115727.1,ID:WP_066118407.1,ID:WP_066119553.1,	ID:WP_015227352.1,	ID:WP_015193296.1,	ID:WP_096383998.1,ID:WP_096385287.1,	
14135_DUF29_domain-contain...faa	-	-	-	ID:WP_015228060.1,	-	-	-	-	-	-	-	
14137_hypothetical_protein.faa	-	-	-	ID:WP_015228062.1,	-	-	-	-	-	-	-	
14140_hypothetical_protein.faa	-	-	-	ID:WP_015228065.1,	-	ID:WP_017294231.1,	-	-	ID:WP_015226803.1,	-	-	
14141_type_II_toxin-antito...faa	-	-	-	ID:WP_015228066.1,ID:WP_232225125.1,	-	ID:WP_017293814.1,	ID:WP_066349607.1,	-	ID:WP_015226804.1,	-	-	
14143_hypothetical_protein.faa	-	-	-	ID:WP_041235253.1,	-	-	-	-	-	-	-	
14144_IS607_family_transpo...faa	-	-	-	ID:WP_015228068.1,	-	-	-	-	ID:WP_015227667.1,	-	-	
14145_RNA-guided_endonucle...faa	-	-	-	ID:WP_041235254.1,ID:WP_015229959.1,	-	-	-	-	ID:WP_015227666.1,	-	-	
14147_DUF2283_domain-conta...faa	-	-	-	ID:WP_015228071.1,	-	-	-	-	-	-	-	
14151_ATP-binding_cassette...faa	-	-	-	ID:WP_232225143.1,	-	-	-	-	-	-	-	
14153_N-acetylneuraminate_...faa	-	-	-	ID:WP_015228076.1,	-	-	-	ID:WP_066117248.1,	-	ID:WP_015193803.1,	-	
14154_DMT_family_transport...faa	-	-	-	ID:WP_198007608.1,	-	-	-	-	-	-	-	
14156_methyltransferase_do...faa	-	-	-	ID:WP_198007609.1,	-	-	-	-	-	-	-	
14157_acylneuraminate_cyti...faa	-	-	-	ID:WP_015228080.1,ID:WP_015229810.1,	-	-	-	ID:WP_066117250.1,	-	ID:WP_015193802.1,	-	
14158_dihydrodipicolinate_...faa	-	-	-	ID:WP_015228081.1,	-	-	-	-	-	-	-	
14159_UDP-N-acetyl_glucosa...faa	-	-	-	ID:WP_015228082.1,	-	-	-	-	-	-	-	
14160_sulfotransferase_dom...faa	-	-	-	ID:WP_198007610.1,	-	-	-	-	ID:WP_015226773.1,	-	-	
14162_methyltransferase_do...faa	-	-	-	ID:WP_015228085.1,	-	-	-	-	-	ID:WP_015194342.1,	ID:WP_096381197.1,	
14164_DUF29_domain-contain...faa	-	-	-	ID:WP_015228087.1,	-	-	-	-	ID:WP_015226993.1,	-	-	
14167_glycosyltransferase.faa	-	-	-	ID:WP_015228090.1,	-	-	-	-	-	-	-	
14168_hypothetical_protein.faa	-	-	-	ID:WP_015228091.1,	-	-	-	-	-	-	-	
14170_methyltransferase_do...faa	-	-	-	ID:WP_015228093.1,	-	-	-	-	-	-	-	
14173_DUF29_domain-contain...faa	-	-	-	ID:WP_015228096.1,	-	-	-	-	-	-	-	
14174_IS607_family_transpo...faa	-	-	-	ID:WP_198007611.1,	-	-	-	-	-	-	-	
14175_hypothetical_protein.faa	-	-	-	ID:WP_015228097.1,	-	-	-	-	-	-	-	
14177_DUF29_family_protein.faa	-	-	-	ID:WP_083874351.1,	-	-	-	-	-	-	-	
14180_hypothetical_protein.faa	-	-	-	ID:WP_015228101.1,ID:WP_015230093.1,ID:WP_015230247.1,	-	-	-	-	-	-	-	
14181_YdcF_family_protein.faa	-	-	-	ID:WP_015228102.1,	-	-	-	-	-	-	-	
14184_Uma2_family_endonucl...faa	-	-	-	ID:WP_015228105.1,	-	-	-	-	-	-	-	
14187_hypothetical_protein.faa	-	-	-	ID:WP_015228109.1,	-	-	-	-	-	-	-	
14188_hypothetical_protein.faa	-	-	-	ID:WP_015228110.1,ID:WP_015228112.1,	-	-	-	-	-	-	-	
14189_hypothetical_protein.faa	-	-	-	ID:WP_015228111.1,	-	-	-	-	-	-	-	
14191_hypothetical_protein.faa	-	-	-	ID:WP_015228113.1,	-	-	-	-	-	-	-	
14192_hypothetical_protein.faa	-	-	-	ID:WP_041235255.1,	-	-	-	-	-	-	-	
14193_hypothetical_protein.faa	-	-	-	ID:WP_041235256.1,	-	-	-	-	-	-	-	
14194_Uma2_family_endonucl...faa	-	-	-	ID:WP_015228116.1,	-	-	-	-	-	-	-	
14217_cadherin_domain-cont...faa	-	-	-	ID:WP_015228139.1,	-	-	-	-	-	-	-	
14218_Ig-like_domain-conta...faa	-	-	-	ID:WP_015228140.1,	-	-	-	-	-	-	-	
14219_cadherin_repeat_doma...faa	-	-	-	ID:WP_015228141.1,	-	-	-	-	-	-	-	
14221_hypothetical_protein.faa	-	-	-	ID:WP_015228143.1,	-	-	-	-	-	-	-	
14223_Ig-like_domain-conta...faa	-	-	-	ID:WP_015228145.1,	-	-	-	-	-	-	-	
14224_Ig-like_domain-conta...faa	-	-	-	ID:WP_015228146.1,	-	-	-	-	-	-	-	
14225_hypothetical_protein.faa	-	-	-	ID:WP_041235258.1,	-	-	-	-	-	-	-	
14226_hypothetical_protein.faa	-	-	-	ID:WP_015228148.1,	-	-	-	-	-	-	-	
14227_hypothetical_protein.faa	-	-	-	ID:WP_156800603.1,ID:WP_156800788.1,ID:WP_156800830.1,	-	-	-	-	-	-	-	
14229_hypothetical_protein.faa	-	-	-	ID:WP_051017263.1,	-	-	-	-	-	-	-	
14230_hypothetical_protein.faa	-	-	-	ID:WP_156800604.1,	-	-	-	-	-	-	-	
14231_hypothetical_protein.faa	-	-	-	ID:WP_051017264.1,	-	-	-	-	-	-	-	
14232_hypothetical_protein.faa	-	-	-	ID:WP_051017265.1,	-	-	-	-	-	-	-	
14233_hypothetical_protein.faa	-	-	-	ID:WP_015228150.1,	-	-	-	-	ID:WP_015224783.1,	-	-	
14234_hypothetical_protein.faa	-	-	-	ID:WP_156800605.1,	-	-	-	-	ID:WP_015224779.1,	-	-	
14235_hypothetical_protein.faa	-	-	-	ID:WP_198007612.1,	-	-	-	-	-	-	-	
14236_cas10d.faa	-	-	-	ID:WP_071880275.1,	-	-	-	-	-	-	-	
14237_hypothetical_protein.faa	-	-	-	ID:WP_041235261.1,	-	-	-	-	-	-	-	
14238_cas3.faa	-	-	-	ID:WP_051017267.1,	-	-	-	-	-	-	-	
14241_hypothetical_protein.faa	-	-	-	ID:WP_051017268.1,	-	-	-	-	-	-	-	
14249_carotenoid_oxygenase...faa	-	-	-	ID:WP_041235263.1,	-	-	-	-	-	-	-	
14252_hypothetical_protein.faa	-	-	-	ID:WP_232225153.1,	-	-	-	-	-	-	-	
14254_universal_stress_pro...faa	-	-	-	ID:WP_232225326.1,	-	-	-	-	-	-	-	
14260_hypothetical_protein.faa	-	-	-	ID:WP_015228171.1,	-	-	-	-	ID:WP_041596202.1,	-	-	
14269_helix-turn-helix_dom...faa	-	-	-	ID:WP_232225156.1,	-	-	-	-	-	-	-	
14270_RNA-guided_endonucle...faa	-	-	-	ID:WP_232225158.1,	-	-	-	-	-	-	-	
14279_hypothetical_protein.faa	-	-	-	ID:WP_232225161.1,	-	-	-	-	-	-	-	
14282_DUF4160_domain-conta...faa	-	-	-	ID:WP_015228190.1,	-	-	-	-	-	-	-	
14283_DUF2442_domain-conta...faa	-	-	-	ID:WP_198007614.1,	-	-	-	-	-	-	-	
14289_hypothetical_protein.faa	-	-	-	ID:WP_071880277.1,ID:WP_156800607.1,ID:WP_071880278.1,ID:WP_071880286.1,ID:WP_198007562.1,ID:WP_156800800.1,	-	ID:WP_017293164.1,ID:WP_017295069.1,ID:WP_017295447.1,	-	-	-	-	-	
14292_hypothetical_protein.faa	-	-	-	ID:WP_015228199.1,	-	-	-	-	-	-	ID:WP_096384636.1,	
14293_ATP-binding_cassette...faa	-	-	-	ID:WP_015228200.1,	-	-	-	-	-	-	-	
14295_aspartate-glutamate_...faa	-	-	-	ID:WP_015228202.1,	-	-	-	-	-	-	-	
14297_amino_acid_ABC_trans...faa	-	-	-	ID:WP_015228204.1,	-	-	-	-	-	-	-	
14298_transporter_substrat...faa	-	-	-	ID:WP_015228205.1,	-	-	-	-	-	-	-	
14304_DMT_family_transport...faa	-	-	-	ID:WP_015228210.1,	-	-	-	-	-	-	-	
14309_class_I_SAM-dependen...faa	-	-	-	ID:WP_015228214.1,	-	-	-	-	-	-	-	
14311_hypothetical_protein.faa	-	-	-	ID:WP_015228216.1,	-	-	-	-	-	-	-	
14313_Uma2_family_endonucl...faa	-	-	-	ID:WP_015228218.1,	-	-	-	-	ID:WP_235620695.1,	-	-	
14335_calcium-binding_prot...faa	-	-	-	ID:WP_015228240.1,	-	-	-	-	-	-	-	
14346_DUF433_domain-contai...faa	-	-	-	ID:WP_015228250.1,	-	-	-	-	-	-	-	
14352_transposase.faa	-	-	-	ID:WP_232225165.1,ID:WP_232225314.1,	-	-	-	-	-	-	-	
14353_helix-turn-helix_dom...faa	-	-	-	ID:WP_232225167.1,	-	-	-	-	-	-	-	
14368_hypothetical_protein.faa	-	-	-	ID:WP_232225168.1,	-	-	-	-	-	-	-	
14369_hypothetical_protein.faa	-	-	-	ID:WP_156800612.1,	-	-	-	-	-	-	-	
14374_hypothetical_protein.faa	-	-	-	ID:WP_015228275.1,	-	-	-	-	-	-	-	
14376_hypothetical_protein.faa	-	-	-	ID:WP_156800613.1,ID:WP_156800647.1,	-	-	-	-	-	-	-	
14382_Uma2_family_endonucl...faa	-	-	-	ID:WP_015228283.1,	-	-	-	-	-	-	-	
14385_hypothetical_protein.faa	-	-	-	ID:WP_015228286.1,	-	-	-	-	-	-	-	
14386_hypothetical_protein.faa	-	-	-	ID:WP_015228287.1,	-	-	-	-	-	-	-	
14388_hypothetical_protein.faa	-	-	-	ID:WP_041235271.1,	-	-	-	-	-	-	-	
14390_hypothetical_protein.faa	-	-	-	ID:WP_041235272.1,	-	-	-	-	-	-	-	
14391_hypothetical_protein.faa	-	-	-	ID:WP_015228290.1,	-	-	-	-	ID:WP_171814932.1,	-	-	
14398_hypothetical_protein.faa	-	-	-	ID:WP_015228297.1,	-	-	-	-	-	-	-	
14422_hypothetical_protein.faa	-	-	-	ID:WP_041235275.1,	-	-	-	-	-	-	-	
14424_hypothetical_protein.faa	-	-	-	ID:WP_015228322.1,	-	-	-	-	-	-	-	
14425_hypothetical_protein.faa	-	-	-	ID:WP_041235277.1,	-	-	-	-	-	-	-	
14427_2Fe-2S_iron-sulfur_c...faa	-	-	-	ID:WP_198007618.1,	-	-	-	-	-	-	-	
14437_hypothetical_protein.faa	-	-	-	ID:WP_015228335.1,	-	-	-	-	-	-	-	
