OG0001082	WP_012953733.1	WP_009545618.1	WP_015785167.1	WP_229637676.1		WP_119260681.1
OG0001083	WP_012953745.1	WP_009543524.1	WP_012593817.1	WP_229637686.1		WP_119260194.1
OG0001084	WP_012953768.1	WP_009546041.1	WP_012595809.1	WP_229637713.1		WP_119260947.1
OG0001085	WP_012953772.1	WP_009543584.1	WP_015785297.1	WP_229636789.1		WP_119259635.1
OG0001086	WP_012953785.1	WP_009546521.1	WP_012596043.1		WP_044106917.1	WP_119260639.1
OG0001087	WP_012953790.1	WP_009547019.1	WP_012596555.1	WP_229636811.1		WP_119259715.1
OG0001088	WP_012953831.1	WP_009545666.1	WP_012594593.1	WP_229636853.1		WP_119259610.1
OG0001089	WP_012953858.1	WP_009544914.1		WP_229636867.1	WP_044105793.1	WP_119259427.1
OG0001090	WP_012953865.1	WP_009546750.1	WP_012595491.1		WP_044106203.1	WP_119259803.1
OG0001091	WP_012953871.1	WP_083765733.1	WP_012596848.1	WP_229637716.1		WP_119259484.1
OG0001092	WP_012953914.1	WP_009545757.1	WP_012596156.1	WP_229636906.1		WP_119259890.1
OG0001093	WP_012953928.1	WP_009545445.1	WP_012595083.1		WP_232509881.1	WP_119260476.1
OG0001094	WP_012953941.1	WP_009547205.1, WP_009547206.1	WP_012597175.1	WP_040055021.1		
OG0001095	WP_012953947.1	WP_009544678.1	WP_012594773.1, WP_203427715.1	WP_229636927.1		
OG0001096	WP_012953957.1		WP_012594974.1	WP_229636933.1	WP_044107082.1	WP_119260499.1
OG0001097	WP_012953958.1		WP_012594352.1	WP_040055036.1	WP_044105855.1	WP_119259495.1
OG0001098	WP_012953962.1	WP_009546068.1	WP_012593635.1	WP_229636936.1	WP_084220217.1	
OG0001099	WP_012953965.1	WP_009546822.1	WP_012595863.1		WP_044106381.1	WP_119259933.1
OG0001100	WP_012953979.1	WP_009545886.1	WP_012595871.1	WP_229636947.1	WP_145972238.1	
OG0001101	WP_012954069.1		WP_012594833.1	WP_229637006.1	WP_044105636.1	WP_119259323.1
OG0001102	WP_012954070.1	WP_009546555.1	WP_012594025.1	WP_229637007.1		WP_119259550.1
OG0001103	WP_012954086.1	WP_009543371.1	WP_012594481.1	WP_229637042.1		WP_232014500.1
OG0001104	WP_012954090.1	WP_009544017.1	WP_012595726.1	WP_229637046.1		WP_119260889.1
OG0001105	WP_012954127.1	WP_009545819.1	WP_012596736.1	WP_229637094.1		WP_172582068.1
OG0001106	WP_012954138.1	WP_009546517.1	WP_012594452.1	WP_040054704.1		WP_119259783.1
OG0001107	WP_012954147.1	WP_009547200.1	WP_012594806.1	WP_229637114.1		WP_119259524.1
OG0001108	WP_012954156.1	WP_024750136.1	WP_015785267.1	WP_040055055.1		WP_119260948.1
OG0001109	WP_012954161.1	WP_009543415.1	WP_012594149.1	WP_040055060.1		WP_119259700.1
OG0001110	WP_012954162.1	WP_009543413.1	WP_012594147.1	WP_229637140.1		WP_119259701.1
OG0001111	WP_012954165.1		WP_012594953.1	WP_229637160.1	WP_044105602.1	WP_119259288.1
OG0001112	WP_012954170.1	WP_012361326.1	WP_012594074.1	WP_229637743.1		WP_172582019.1
OG0001113	WP_012954179.1	WP_009546807.1	WP_015785348.1	WP_229637174.1		WP_119260603.1
OG0001114	WP_012954188.1	WP_009545438.1	WP_012595265.1		WP_044105664.1	WP_119259345.1
OG0001115	WP_012954231.1	WP_009546147.1	WP_012596346.1	WP_040054365.1		WP_119260361.1
OG0001116	WP_012954241.1	WP_009547920.1	WP_012594794.1	WP_229637226.1		WP_119259497.1
OG0001117	WP_012954250.1	WP_009543408.1	WP_041229660.1	WP_229637234.1		WP_119260771.1
OG0001118	WP_012954292.1	WP_009545308.1	WP_012597237.1		WP_044107130.1	WP_119260451.1
OG0001119	WP_012954312.1	WP_009544877.1	WP_015785368.1	WP_229637276.1		WP_119259515.1
OG0001120	WP_012954355.1	WP_009544832.1		WP_229637302.1	WP_044106497.1	WP_119260023.1
OG0001121	WP_012954374.1	WP_009543209.1	WP_012596533.1	WP_229637320.1		WP_119260663.1
OG0001122	WP_012954378.1	WP_009546536.1	WP_012597013.1	WP_229637324.1		WP_119259911.1
OG0001123	WP_012954386.1	WP_009544951.1		WP_229637330.1	WP_044105522.1	WP_119260131.1
OG0001124	WP_012954417.1		WP_012593603.1	WP_229637344.1	WP_044106052.1	WP_119259682.1
OG0001125	WP_012954425.1	WP_009546996.1	WP_012594257.1	WP_229637352.1		WP_119260182.1
OG0001126	WP_012954445.1	WP_009544595.1	WP_012596911.1	WP_229637740.1		WP_119260885.1
OG0001127	WP_012954475.1	WP_009547048.1	WP_012596361.1	WP_040054533.1		WP_119259280.1
OG0001128	WP_012954486.1	WP_243397345.1		WP_229637392.1	WP_145972232.1	WP_119259967.1
OG0001129	WP_012954489.1	WP_009544590.1	WP_012593923.1, WP_241392648.1	WP_229637394.1		
OG0001130	WP_012954495.1	WP_009545369.1	WP_012594210.1	WP_229637399.1	WP_145972240.1	
OG0001131	WP_012954499.1	WP_009546472.1		WP_229637402.1	WP_084220225.1	WP_119260185.1
OG0001132	WP_012954505.1	WP_009543205.1	WP_012594873.1	WP_229637408.1		WP_119260120.1
OG0001133	WP_012954559.1	WP_009545075.1	WP_012594212.1	WP_229637442.1	WP_145972235.1	
OG0001134	WP_012954560.1	WP_008277373.1	WP_008277373.1	WP_229637443.1		WP_119259413.1
OG0001135	WP_012954561.1	WP_009547922.1	WP_012597207.1	WP_040054492.1		WP_119260016.1
OG0001136	WP_012954569.1	WP_009544421.1	WP_015957329.1	WP_229637449.1		WP_119260410.1
OG0001137	WP_012954574.1		WP_041229883.1	WP_229637451.1	WP_044105930.1	WP_119259569.1
OG0001138	WP_012954594.1	WP_009544444.1	WP_012594511.1	WP_229637466.1		WP_119260420.1
OG0001139	WP_012954611.1	WP_009544237.1	WP_012595012.1	WP_229637476.1		WP_232014573.1
OG0001140	WP_012954621.1	WP_009543312.1	WP_012593805.1	WP_229637484.1		WP_119260291.1
OG0001141	WP_012954622.1	WP_009544436.1	WP_012597225.1	WP_229637485.1		WP_119259292.1
OG0001142	WP_040054926.1	WP_008275518.1	WP_012596629.1	WP_040054926.1	WP_145972282.1	
OG0001143	WP_041487753.1	WP_009545468.1	WP_012594952.1	WP_229637153.1		WP_119259289.1
OG0001144	WP_041487817.1	WP_009545561.1	WP_012596198.1	WP_229637661.1		WP_119259912.1
OG0001145	WP_041487867.1	WP_009545908.1, WP_024750282.1	WP_012593439.1	WP_229637245.1		
OG0001146	WP_041487891.1	WP_009543481.1	WP_012595697.1		WP_044107363.1	WP_119260258.1
OG0001147	WP_071813730.1		WP_012593611.1	WP_229637342.1	WP_084220176.1	WP_119260920.1
OG0001148	WP_148207772.1	WP_009547474.1, WP_243397390.1		WP_229637362.1		WP_119259573.1
OG0001149	WP_201763756.1	WP_024750240.1	WP_012596729.1	WP_229637370.1		WP_119259846.1
OG0001150		WP_007307341.1	WP_012594913.1	WP_040054218.1	WP_044106424.1	WP_119259972.1
OG0001151		WP_008275343.1, WP_009543650.1	WP_012594921.1, WP_012594922.1			WP_232014487.1
OG0001152		WP_009543165.1, WP_009546654.1	WP_012595118.1		WP_044107015.1	WP_119260560.1
OG0001153		WP_009543167.1, WP_009546397.1	WP_012595968.1		WP_044107402.1	WP_119260225.1
OG0001154		WP_009543180.1	WP_012595401.1, WP_012596079.1		WP_232509844.1	WP_119259646.1
OG0001155		WP_009543187.1, WP_009544605.1, WP_009544889.1, WP_009546556.1	WP_012593532.1			
OG0001156		WP_009543271.1, WP_009547443.1	WP_012596662.1		WP_044106306.1	WP_119259874.1
OG0001157		WP_009543318.1, WP_009544536.1	WP_012596658.1		WP_044106302.1	WP_119259870.1
OG0001158		WP_009543338.1, WP_243397430.1	WP_012595720.1, WP_012596784.1, WP_015957284.1			
OG0001159		WP_009543341.1, WP_009546642.1, WP_009547058.1	WP_012595283.1, WP_012595373.1			
OG0001160		WP_009543357.1, WP_009547699.1	WP_012593651.1		WP_044106528.1	WP_119260048.1
OG0001161		WP_009543368.1, WP_009546979.1, WP_243397397.1	WP_012594484.1, WP_012595459.1			
OG0001162		WP_009543389.1, WP_009546597.1, WP_009546851.1, WP_009547820.1	WP_012593429.1			
OG0001163		WP_009543439.1	WP_012594882.1	WP_229636951.1	WP_052470627.1	WP_119260108.1
OG0001164		WP_009543522.1, WP_009543826.1	WP_012594230.1		WP_044106615.1	WP_119260883.1
OG0001165		WP_009543537.1, WP_009546830.1	WP_012595944.1		WP_044107331.1	WP_119260285.1
OG0001166		WP_009543555.1, WP_009547498.1	WP_012596071.1		WP_044105894.1	WP_119259536.1
OG0001167		WP_009543560.1	WP_012594876.1	WP_229637317.1	WP_044105509.1	WP_119260136.1
OG0001168		WP_009543581.1, WP_009547858.1	WP_012595890.1, WP_012596215.1, WP_012596730.1			
OG0001169		WP_009543601.1	WP_012595892.1		WP_044106498.1	WP_145961886.1, WP_232014581.1
OG0001170		WP_009543615.1, WP_009545903.1	WP_041229803.1, WP_157861305.1, WP_241392673.1			
OG0001171		WP_009543620.1, WP_009543735.1, WP_009544686.1, WP_009545958.1	WP_012595822.1			
OG0001172		WP_009543641.1, WP_009544064.1	WP_012593543.1, WP_012597265.1, WP_049769536.1			
OG0001173		WP_009543696.1, WP_009543697.1, WP_009546276.1, WP_009547833.1	WP_012593019.1			
OG0001174		WP_009543757.1	WP_012597156.1		WP_052470602.1, WP_171816369.1	WP_119259423.1
OG0001175		WP_009543758.1, WP_009543759.1, WP_009545394.1	WP_012596057.1, WP_012596058.1			
OG0001176		WP_009543760.1, WP_009543761.1, WP_009545048.1, WP_024750387.1	WP_012594509.1			
OG0001177		WP_009543807.1, WP_009545894.1	WP_012596960.1, WP_012596995.1, WP_012597065.1			
OG0001178		WP_009543813.1, WP_009543815.1, WP_009546424.1			WP_044106762.1	WP_119260778.1
OG0001179		WP_009543843.1	WP_012593447.1	WP_229637346.1	WP_044105538.1	WP_119260126.1
OG0001180		WP_009543887.1	WP_012593623.1	WP_229637337.1	WP_044106030.1	WP_119259666.1
OG0001181		WP_009543926.1, WP_009543971.1	WP_012595015.1		WP_171816405.1	WP_232014459.1
OG0001182		WP_009543980.1, WP_009544498.1, WP_009546925.1, WP_009546945.1	WP_012595530.1			
OG0001183		WP_009544004.1	WP_012594589.1	WP_040054880.1	WP_044107457.1	WP_119260979.1
OG0001184		WP_009544067.1, WP_009544293.1, WP_012362578.1	WP_012594134.1, WP_012594245.1			
OG0001185		WP_009544081.1, WP_012361524.1, WP_024750354.1	WP_012594950.1, WP_012595675.1			
OG0001186		WP_009544105.1, WP_009545476.1, WP_009546601.1	WP_012595361.1, WP_012596788.1			
OG0001187		WP_009544108.1	WP_015957283.1	WP_229636857.1	WP_044107075.1	WP_119260507.1
OG0001188		WP_009544161.1	WP_012593752.1		WP_044107081.1, WP_052470629.1	WP_119260501.1
OG0001189		WP_009544180.1	WP_012597248.1	WP_229637664.1	WP_044106895.1	WP_119261023.1
OG0001190		WP_009544195.1	WP_012595309.1	WP_229637411.1	WP_171816397.1	WP_172582031.1
OG0001191		WP_009544223.1, WP_009545472.1, WP_009546485.1	WP_012593461.1, WP_012595471.1			
OG0001192		WP_009544396.1	WP_012593035.1, WP_012595166.1, WP_012596221.1, WP_241392646.1			
OG0001193		WP_009544414.1	WP_012594238.1, WP_012594433.1		WP_044105650.1	WP_119259335.1
OG0001194		WP_009544487.1, WP_009545349.1	WP_012595542.1		WP_044107251.1	WP_119260351.1
OG0001195		WP_009544563.1, WP_009544875.1	WP_012594771.1		WP_044106756.1	WP_119260785.1
OG0001196		WP_009544581.1, WP_009546011.1	WP_012594170.1, WP_012597153.1, WP_012597163.1			
OG0001197		WP_009544646.1	WP_015957370.1	WP_229637004.1	WP_044107413.1	WP_119260217.1
OG0001198		WP_009544651.1, WP_009544873.1	WP_012595494.1		WP_044107241.1	WP_119260363.1
OG0001199		WP_009544744.1, WP_009545251.1	WP_012594031.1, WP_015957383.1		WP_232509859.1	
OG0001200		WP_009544752.1, WP_009547154.1	WP_012593887.1		WP_044105808.1	WP_119259446.1
OG0001201		WP_009544757.1	WP_012596010.1		WP_232509816.1, WP_232509817.1	WP_119260157.1
OG0001202		WP_009544876.1	WP_015785367.1	WP_229637277.1	WP_044105875.1	WP_119259514.1
OG0001203		WP_009544896.1	WP_012594820.1	WP_229637185.1	WP_044106520.1	WP_119260043.1
OG0001204		WP_009544904.1	WP_012597245.1	WP_040055112.1	WP_044106588.1	WP_119260094.1
OG0001205		WP_009544959.1	WP_012594563.1	WP_040054995.1	WP_044105805.1	WP_119259442.1
OG0001206		WP_009544969.1, WP_009546201.1, WP_009546271.1, WP_009546306.1, WP_009546330.1				
OG0001207		WP_009545082.1, WP_009547777.1, WP_009547778.1, WP_009547878.1, WP_012362063.1				
OG0001208		WP_009545096.1	WP_012594442.1		WP_044106782.1, WP_044106784.1	WP_119260765.1
OG0001209		WP_009545112.1	WP_012596634.1, WP_015957419.1		WP_044107358.1	WP_119260262.1
OG0001210		WP_009545129.1, WP_009545787.1	WP_012594177.1, WP_012594813.1, WP_015785095.1			
OG0001211		WP_009545147.1, WP_009545584.1, WP_009547995.1	WP_012594658.1, WP_012597126.1			
OG0001212		WP_009545181.1, WP_009546148.1	WP_012596347.1		WP_044107099.1	WP_119261005.1
OG0001213		WP_009545231.1, WP_009547557.1	WP_012595000.1		WP_044105528.1	WP_119260129.1
OG0001214		WP_009545270.1, WP_009546406.1	WP_012593441.1, WP_012593505.1, WP_012596191.1			
OG0001215		WP_009545309.1, WP_009547261.1, WP_009547490.1	WP_012597004.1, WP_012597060.1			
OG0001216		WP_009545407.1, WP_009546093.1	WP_012594095.1		WP_044106568.1	WP_119260073.1
OG0001217		WP_009545456.1	WP_012593768.1		WP_044106801.1	WP_119260752.1, WP_232014515.1
OG0001218		WP_009545461.1	WP_012595569.1, WP_012595700.1		WP_044106915.1	WP_119260641.1
OG0001219		WP_009545548.1, WP_009547044.1	WP_012595694.1		WP_232509819.1	WP_119259299.1
OG0001220		WP_009545574.1, WP_009545888.1	WP_012593575.1, WP_012595596.1, WP_012597090.1			
OG0001221		WP_009545613.1	WP_012593642.1	WP_229637534.1	WP_044107341.1	WP_119260278.1
OG0001222		WP_009545655.1	WP_012595981.1	WP_040054732.1	WP_044105924.1	WP_119259562.1
OG0001223		WP_009545686.1, WP_009547050.1	WP_012596171.1		WP_044107288.1	WP_232014481.1
OG0001224		WP_009545802.1	WP_015957292.1	WP_229636975.1	WP_044106823.1	WP_119260729.1
OG0001225		WP_009545804.1	WP_015785114.1	WP_229636977.1	WP_171816416.1	WP_172582085.1
OG0001226		WP_009545809.1, WP_009546292.1, WP_009548014.1, WP_024750334.1	WP_012595277.1			
OG0001227		WP_009545820.1, WP_009546133.1, WP_009546760.1, WP_009547435.1	WP_012596102.1			
OG0001228		WP_009545999.1, WP_009547548.1	WP_012593732.1, WP_012593982.1, WP_012596887.1			
OG0001229		WP_009546039.1, WP_024750388.1	WP_012597093.1		WP_044106484.1	WP_119260012.1
OG0001230		WP_009546120.1	WP_012596528.1	WP_040054189.1	WP_044106083.1	WP_119259710.1
OG0001231		WP_009546195.1, WP_009546312.1, WP_009546814.1	WP_012593662.1, WP_012596669.1			
OG0001232		WP_009546320.1	WP_012593095.1, WP_012593106.1, WP_012594540.1, WP_012596440.1			
OG0001233		WP_009546396.1, WP_009546655.1	WP_012595119.1		WP_044107014.1	WP_119260561.1
OG0001234		WP_009546398.1, WP_009546437.1, WP_009547482.1, WP_009547966.1	WP_012593782.1			
OG0001235		WP_009546456.1, WP_182670753.1	WP_012596358.1		WP_148311208.1	WP_119260018.1
OG0001236		WP_009546513.1	WP_012594448.1, WP_012595025.1		WP_044106173.1	WP_119259780.1
OG0001237		WP_009546515.1	WP_012594450.1, WP_012595758.1		WP_044106175.1	WP_119259782.1
OG0001238		WP_009546522.1, WP_243397414.1	WP_012596045.1, WP_041229755.1		WP_171816422.1	
OG0001239		WP_009546548.1	WP_012595360.1	WP_229637249.1	WP_044107421.1	WP_119260213.1
OG0001240		WP_009546550.1	WP_012595801.1	WP_229637516.1	WP_044107139.1	WP_119260446.1
OG0001241		WP_009546582.1	WP_012595584.1	WP_229637307.1	WP_044107374.1	WP_119260983.1
OG0001242		WP_009546635.1	WP_012595100.1	WP_229636963.1	WP_171816358.1	WP_172582075.1
OG0001243		WP_009546735.1	WP_012596977.1	WP_229637680.1	WP_044107311.1	WP_119260308.1
OG0001244		WP_009546772.1, WP_009547748.1	WP_012594413.1		WP_044106508.1	WP_119260955.1
OG0001245		WP_009546885.1	WP_012595655.1	WP_229637487.1	WP_044106860.1	WP_119260694.1
OG0001246		WP_009546920.1	WP_012596003.1, WP_015957425.1		WP_044107106.1	WP_119260471.1
OG0001247		WP_009547074.1	WP_012593928.1, WP_041229896.1		WP_044106636.1	WP_119260871.1
OG0001248		WP_009547115.1	WP_012594053.1, WP_012595343.1		WP_052470639.1	WP_232014501.1
OG0001249		WP_009547158.1	WP_012595126.1, WP_041229640.1		WP_044106857.1	WP_119260697.1
OG0001250		WP_009547375.1	WP_015784416.1		WP_044105693.1	WP_119259363.1, WP_232014535.1
OG0001251		WP_009547402.1	WP_012594211.1, WP_012596521.1, WP_012596698.1, WP_162013503.1			
OG0001252		WP_009547461.1	WP_012595056.1	WP_229637651.1	WP_232509878.1	WP_232014490.1
OG0001253		WP_009547584.1, WP_009547720.1, WP_009547849.1, WP_012362644.1, WP_024750286.1				
OG0001254		WP_009547623.1	WP_012593964.1	WP_229636800.1	WP_044106176.1	WP_119259785.1
OG0001255		WP_009547648.1	WP_012597170.1, WP_015957340.1		WP_044106671.1	WP_119260840.1
OG0001256		WP_009547827.1	WP_012593975.1		WP_044106829.1	WP_119260723.1, WP_172582084.1
OG0001257		WP_012361358.1	WP_012593977.1, WP_012594886.1, WP_012595717.1, WP_012596328.1			
OG0001258		WP_012362088.1	WP_012594070.1, WP_012594258.1, WP_012596195.1, WP_012596958.1			
OG0001259		WP_024750281.1	WP_012595506.1, WP_012596237.1, WP_012597133.1, WP_203427670.1			
OG0001260		WP_024750353.1	WP_012593083.1, WP_012593088.1, WP_012593563.1, WP_041229608.1			
OG0001261		WP_024750356.1	WP_012594638.1, WP_012595200.1, WP_012596478.1, WP_041229707.1			
OG0001262		WP_041231759.1	WP_015785113.1	WP_229636976.1	WP_044106824.1	WP_119260728.1
OG0001263		WP_071818238.1, WP_243397342.1	WP_012595558.1		WP_232509857.1	WP_119259880.1
OG0001264		WP_198019415.1	WP_012596783.1		WP_044106213.1, WP_052470615.1	WP_119259810.1
OG0001265		WP_243397322.1	WP_012596106.1	WP_229637677.1	WP_044105748.1	WP_119259398.1
OG0001266		WP_243397329.1	WP_012594538.1, WP_012595997.1		WP_052470635.1	WP_232014510.1
OG0001267			WP_012594122.1, WP_012596573.1, WP_012597209.1, WP_015957357.1, WP_241392635.1			
OG0001268			WP_012595324.1		WP_044105845.1, WP_044107424.1	WP_119259483.1, WP_119260209.1
OG0001269			WP_012596096.1, WP_012596588.1, WP_015957371.1, WP_041229696.1, WP_203427667.1			
OG0001270	WP_012953431.1	WP_009546893.1	WP_012596248.1	WP_229637492.1		
OG0001271	WP_012953519.1	WP_009544201.1	WP_012596249.1	WP_040054647.1		
OG0001272	WP_012953520.1	WP_009544200.1	WP_012596250.1	WP_040054648.1		
OG0001273	WP_012953586.1	WP_009543258.1	WP_012596004.1	WP_229637582.1		
OG0001274	WP_012953590.1	WP_009543331.1	WP_012593999.1	WP_229637591.1		
OG0001275	WP_012953606.1	WP_024750305.1	WP_012594945.1	WP_040055109.1		
OG0001276	WP_012953609.1	WP_009545045.1	WP_012595075.1	WP_229637601.1		
OG0001277	WP_012953625.1	WP_009543268.1	WP_012595416.1			WP_119260822.1
OG0001278	WP_012953669.1	WP_009544162.1	WP_012593753.1	WP_040054753.1		
OG0001279	WP_012953695.1	WP_009544630.1	WP_012595649.1			WP_119259470.1
OG0001280	WP_012953705.1	WP_009543613.1	WP_012593514.1	WP_040054973.1		
OG0001281	WP_012953708.1	WP_009543070.1	WP_015785193.1	WP_040054970.1		
OG0001282	WP_012953731.1	WP_009547393.1	WP_012594667.1	WP_229637675.1		
OG0001283	WP_012953732.1	WP_009545906.1			WP_044107506.1	WP_119260973.1
OG0001284	WP_012953757.1	WP_009546923.1	WP_012593910.1	WP_040054134.1		
OG0001285	WP_012953762.1	WP_024750373.1	WP_012596089.1	WP_229636773.1		
OG0001286	WP_012953795.1	WP_009543081.1	WP_012594468.1	WP_229636820.1		
OG0001287	WP_012953821.1	WP_009545853.1	WP_012595937.1	WP_229636848.1		
OG0001288	WP_012953855.1	WP_009547409.1	WP_012596927.1	WP_229636865.1		
OG0001289	WP_012953917.1	WP_009543466.1	WP_012594849.1	WP_040054270.1		
OG0001290	WP_012953918.1	WP_009543465.1	WP_012594848.1	WP_229636909.1		
OG0001291	WP_012954013.1	WP_009546652.1	WP_241392680.1	WP_229636971.1		
OG0001292	WP_012954020.1	WP_009544113.1	WP_012596630.1	WP_040054927.1		
OG0001293	WP_012954053.1	WP_009545446.1	WP_012595280.1	WP_040055219.1		
OG0001294	WP_012954060.1	WP_009544742.1	WP_012593696.1	WP_229637000.1		
OG0001295	WP_012954066.1	WP_009546488.1	WP_012596445.1	WP_040055136.1		
OG0001296	WP_012954096.1	WP_009545645.1	WP_012595164.1	WP_229637062.1		
OG0001297	WP_012954146.1	WP_009547202.1	WP_012595923.1	WP_261345099.1		
OG0001298	WP_012954183.1	WP_009544690.1	WP_015957343.1	WP_229637180.1		
OG0001299	WP_012954229.1	WP_009546020.1	WP_012593733.1	WP_229637220.1		
OG0001300	WP_012954322.1	WP_009546321.1	WP_012593017.1, WP_012597294.1			
OG0001301	WP_012954324.1	WP_009547467.1	WP_203427680.1	WP_229637283.1		
OG0001302	WP_012954328.1	WP_009547056.1	WP_012597205.1	WP_229637286.1		
OG0001303	WP_012954329.1	WP_009545091.1	WP_012597204.1	WP_040054846.1		
OG0001304	WP_012954375.1			WP_229637321.1	WP_044107558.1	WP_119259647.1
OG0001305	WP_012954376.1			WP_229637322.1	WP_044106010.1	WP_232014555.1
OG0001306	WP_012954446.1	WP_009545216.1	WP_012595916.1	WP_229637365.1		
OG0001307	WP_012954503.1	WP_009546012.1	WP_012595849.1	WP_229637406.1		
OG0001308	WP_012954521.1	WP_009546904.1	WP_012596002.1	WP_229637418.1		
OG0001309	WP_012954540.1	WP_009547470.1	WP_012595875.1			WP_232014595.1
OG0001310	WP_012954551.1	WP_009543547.1	WP_012596918.1	WP_040054502.1		
OG0001311	WP_012954582.1	WP_009544328.1	WP_012596338.1	WP_040054475.1		
OG0001312	WP_012954586.1	WP_009545781.1	WP_015785108.1	WP_229637460.1		
OG0001313	WP_012954595.1	WP_009544441.1	WP_012595204.1	WP_229637467.1		
OG0001314	WP_012954604.1	WP_009544408.1	WP_012594547.1	WP_229637473.1		
OG0001315	WP_041487715.1	WP_008276077.1	WP_012594617.1	WP_040054756.1		
OG0001316	WP_041487780.1	WP_009545214.1	WP_012595914.1	WP_040054558.1		
OG0001317	WP_041487793.1	WP_009543398.1	WP_012595220.1	WP_229637512.1		
OG0001318	WP_041487803.1	WP_009545677.1	WP_012594351.1	WP_229637564.1		
OG0001319	WP_071813733.1	WP_008278427.1	WP_012594204.1	WP_040054708.1		
OG0001320		WP_008275442.1	WP_012596159.1		WP_044105872.1	WP_119259512.1
OG0001321		WP_008276509.1	WP_012596511.1		WP_084220164.1	WP_119260156.1
OG0001322		WP_008277089.1	WP_012596714.1		WP_044106667.1	WP_119260843.1
OG0001323		WP_009543034.1	WP_012594209.1		WP_044106445.1	WP_119259981.1
OG0001324		WP_009543035.1	WP_012594208.1		WP_044106442.1	WP_119259980.1
OG0001325		WP_009543041.1	WP_012594907.1		WP_044106935.1	WP_119260625.1
OG0001326		WP_009543042.1	WP_012594908.1		WP_044106933.1	WP_119261019.1
OG0001327		WP_009543049.1	WP_012596141.1		WP_044105484.1	WP_119260146.1
OG0001328		WP_009543050.1	WP_012596140.1		WP_044105481.1	WP_119260971.1
OG0001329		WP_009543065.1, WP_009547806.1, WP_009547876.1, WP_012362333.1				
OG0001330		WP_009543078.1, WP_009547765.1	WP_012596596.1, WP_015785361.1			
OG0001331		WP_009543087.1	WP_012595733.1		WP_044106122.1	WP_119259736.1
OG0001332		WP_009543094.1, WP_009544682.1, WP_009545832.1	WP_203427729.1			
OG0001333		WP_009543111.1, WP_009545204.1	WP_012594397.1, WP_012596200.1			
OG0001334		WP_009543112.1	WP_012596201.1		WP_044107124.1	WP_119260455.1
OG0001335		WP_009543115.1	WP_015785408.1		WP_044106502.1	WP_119260029.1
OG0001336		WP_009543116.1	WP_012595380.1		WP_044105829.1	WP_119259467.1
OG0001337		WP_009543124.1	WP_012595771.1		WP_044105935.1	WP_119259576.1
OG0001338		WP_009543131.1, WP_009547250.1	WP_012594554.1, WP_241392587.1			
OG0001339		WP_009543136.1, WP_009544718.1	WP_012594770.1			WP_119260786.1
OG0001340		WP_009543138.1	WP_012593640.1		WP_044106940.1	WP_119260621.1
OG0001341		WP_009543146.1, WP_009547400.1	WP_012596287.1, WP_012597029.1			
OG0001342		WP_009543176.1	WP_012593786.1		WP_084220187.1	WP_119259991.1
OG0001343		WP_009543183.1, WP_009546140.1	WP_015957314.1, WP_241392597.1			
OG0001344		WP_009543185.1, WP_009544492.1	WP_012594870.1, WP_012596846.1			
OG0001345		WP_009543204.1	WP_012593804.1		WP_044107332.1	WP_119260284.1
OG0001346		WP_009543211.1	WP_012597053.1		WP_044106892.1	WP_119260661.1
OG0001347		WP_009543218.1	WP_012594785.1		WP_044107345.1	WP_119260273.1
OG0001348		WP_009543230.1	WP_012593520.1		WP_044106271.1	WP_119259843.1
OG0001349		WP_009543232.1	WP_012596983.1		WP_044107180.1	WP_119260414.1
OG0001350		WP_009543235.1	WP_241392589.1			WP_232014576.1, WP_232014603.1
OG0001351		WP_009543239.1	WP_015785123.1		WP_044107384.1	WP_119260240.1
OG0001352		WP_009543249.1	WP_012597192.1, WP_049769521.1, WP_157861290.1			
OG0001353		WP_009543256.1, WP_009544007.1, WP_009546559.1	WP_012594721.1			
OG0001354		WP_009543282.1, WP_009543286.1	WP_012597238.1, WP_012597239.1			
OG0001355		WP_009543284.1, WP_009543752.1, WP_009545797.1, WP_243397446.1				
OG0001356		WP_009543287.1	WP_012594417.1		WP_044106504.1	WP_119260030.1
OG0001357		WP_009543300.1	WP_012595664.1		WP_044106110.1	WP_119259728.1
OG0001358		WP_009543302.1, WP_009543519.1	WP_012595654.1			WP_119259466.1
OG0001359		WP_009543314.1	WP_012596404.1		WP_044106535.1	WP_119260053.1
OG0001360		WP_009543322.1, WP_009545021.1, WP_009547682.1	WP_012594606.1			
OG0001361		WP_009543327.1, WP_009545766.1	WP_012594127.1, WP_012594857.1			
OG0001362		WP_009543346.1	WP_012596324.1		WP_044107177.1	WP_119260416.1
OG0001363		WP_009543347.1	WP_012594631.1		WP_044107339.1	WP_119260279.1
OG0001364		WP_009543365.1	WP_012596970.1		WP_044106329.1	WP_119259888.1
OG0001365		WP_009543367.1	WP_012594485.1		WP_044105779.1	WP_119259419.1
OG0001366		WP_009543376.1	WP_012593986.1		WP_044106278.1	WP_119259847.1
OG0001367		WP_009543402.1, WP_009545956.1, WP_009546532.1	WP_012594081.1			
OG0001368		WP_009543433.1	WP_012597174.1		WP_044106575.1	WP_119260078.1
OG0001369		WP_009543438.1	WP_012594705.1		WP_044107189.1	WP_119260404.1
OG0001370		WP_009543449.1	WP_012597188.1		WP_044105831.1	WP_119259472.1
OG0001371		WP_009543455.1	WP_012594632.1		WP_044106150.1	WP_119259762.1
